Job name        : synthetic-linearperturbed
Num hosts       : 1
Num cores       : 40
Num of tasks    : 1
Job Output Follows ...
===============================================================================

[Benchmark] fixed number of agents: 150
[Benchmark] node-to-agent ratios: [1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]
[Benchmark] algorithms: [EDF, BNT, CTS, ANT-e]
[Benchmark] replicates: 100
[Benchmark] problem classes: [LINEAR_PERTURBED]
[Benchmark] session started

[    1] EDF [score: 2873.29443359375, median singleton score: 17.72144317626953, visited nodes (%): 100.0, solving time (ms): 23.0, median approximation score: 0.8944444358348846]
[  851] ANT-e [score: 38542.015625, median singleton score: 25.074199676513672, visited nodes (%): 98.29629516601562, solving time (ms): 5189.0, median approximation score: 0.0]
[  852] EDF [score: 23146.82421875, median singleton score: 18.282333374023438, visited nodes (%): 88.96295928955078, solving time (ms): 36.0, median approximation score: 0.7000000476837158]
[  852] BNT [score: 31775.177734375, median singleton score: 30.32071876525879, visited nodes (%): 71.9259262084961, solving time (ms): 15788.0, median approximation score: 0.9999998807907104]
[  852] CTS [score: 40992.0625, median singleton score: 28.843761444091797, visited nodes (%): 98.88888549804688, solving time (ms): 278.0, median approximation score: 0.964901477098465]
[  852] ANT-e [score: 36551.109375, median singleton score: 23.69240379333496, visited nodes (%): 98.51852416992188, solving time (ms): 5356.0, median approximation score: 0.0]
[  853] EDF [score: 23053.435546875, median singleton score: 20.194503784179688, visited nodes (%): 82.66666412353516, solving time (ms): 33.0, median approximation score: 0.7499999403953552]
[  853] BNT [score: 30725.900390625, median singleton score: 30.42251968383789, visited nodes (%): 70.66666412353516, solving time (ms): 15678.0, median approximation score: 0.9444444477558136]
[  853] CTS [score: 40479.7421875, median singleton score: 29.03876304626465, visited nodes (%): 99.18518829345703, solving time (ms): 229.0, median approximation score: 0.9666666388511658]
[  853] ANT-e [score: 36501.48046875, median singleton score: 24.072917938232422, visited nodes (%): 99.03704071044922, solving time (ms): 4958.0, median approximation score: 0.0]
[  854] EDF [score: 23239.9765625, median singleton score: 19.921842575073242, visited nodes (%): 82.51851654052734, solving time (ms): 34.0, median approximation score: 0.5555555820465088]
[  854] BNT [score: 36832.953125, median singleton score: 36.740936279296875, visited nodes (%): 65.70370483398438, solving time (ms): 15079.0, median approximation score: 0.7864741384983063]
[  854] CTS [score: 55343.5078125, median singleton score: 40.43232727050781, visited nodes (%): 97.70370483398438, solving time (ms): 274.0, median approximation score: 0.9756097197532654]
[  854] ANT-e [score: 46298.3203125, median singleton score: 28.061063766479492, visited nodes (%): 98.66667175292969, solving time (ms): 5083.0, median approximation score: 0.0]
[  855] EDF [score: 23252.30859375, median singleton score: 18.905548095703125, visited nodes (%): 86.8888931274414, solving time (ms): 35.0, median approximation score: 0.5345238447189331]
[  855] BNT [score: 38113.21484375, median singleton score: 38.600276947021484, visited nodes (%): 67.48148345947266, solving time (ms): 15140.0, median approximation score: 0.8544971942901611]
[  855] CTS [score: 53791.30859375, median singleton score: 38.798160552978516, visited nodes (%): 97.77777862548828, solving time (ms): 276.0, median approximation score: 0.9736841917037964]
[  855] ANT-e [score: 46025.52734375, median singleton score: 28.236751556396484, visited nodes (%): 98.96295928955078, solving time (ms): 4895.0, median approximation score: 0.0]
[  856] EDF [score: 23384.12890625, median singleton score: 19.19300651550293, visited nodes (%): 88.14814758300781, solving time (ms): 36.0, median approximation score: 0.8124999403953552]
[  856] BNT [score: 29058.416015625, median singleton score: 29.267362594604492, visited nodes (%): 72.37036895751953, solving time (ms): 15865.0, median approximation score: 1.0]
[  856] CTS [score: 35168.2109375, median singleton score: 25.586654663085938, visited nodes (%): 99.33333587646484, solving time (ms): 289.0, median approximation score: 0.95652174949646]
[  856] ANT-e [score: 33267.5, median singleton score: 22.27713394165039, visited nodes (%): 99.40740203857422, solving time (ms): 71055.0, median approximation score: 0.0]
[  857] EDF [score: 22008.470703125, median singleton score: 17.323314666748047, visited nodes (%): 90.0740737915039, solving time (ms): 37.0, median approximation score: 0.8888888955116272]
[  857] BNT [score: 26256.671875, median singleton score: 23.679786682128906, visited nodes (%): 78.14814758300781, solving time (ms): 17106.0, median approximation score: 1.0]
[  857] CTS [score: 29309.19921875, median singleton score: 20.69120979309082, visited nodes (%): 99.33333587646484, solving time (ms): 288.0, median approximation score: 0.949999988079071]
[  857] ANT-e [score: 28371.64453125, median singleton score: 18.81653594970703, visited nodes (%): 99.18518829345703, solving time (ms): 5592.0, median approximation score: 0.0]
[  858] EDF [score: 22890.326171875, median singleton score: 19.406240463256836, visited nodes (%): 83.9259262084961, solving time (ms): 33.0, median approximation score: 0.7500001490116119]
[  858] BNT [score: 30339.392578125, median singleton score: 29.792911529541016, visited nodes (%): 72.8148193359375, solving time (ms): 16275.0, median approximation score: 1.0]
[  858] CTS [score: 38695.10546875, median singleton score: 28.014102935791016, visited nodes (%): 98.74073791503906, solving time (ms): 362.0, median approximation score: 0.964285671710968]
[  858] ANT-e [score: 34935.984375, median singleton score: 23.31782341003418, visited nodes (%): 98.51852416992188, solving time (ms): 5114.0, median approximation score: 0.0]
[  859] EDF [score: 23384.98046875, median singleton score: 18.687908172607422, visited nodes (%): 88.96295928955078, solving time (ms): 35.0, median approximation score: 0.8333333134651184]
[  859] BNT [score: 28537.83203125, median singleton score: 26.809946060180664, visited nodes (%): 75.1111068725586, solving time (ms): 16102.0, median approximation score: 1.0]
[  859] CTS [score: 34417.02734375, median singleton score: 24.582368850708008, visited nodes (%): 99.03704071044922, solving time (ms): 257.0, median approximation score: 0.9583333134651184]
[  859] ANT-e [score: 32301.544921875, median singleton score: 21.692049026489258, visited nodes (%): 99.18518829345703, solving time (ms): 73311.0, median approximation score: 0.0]
[  860] EDF [score: 23591.833984375, median singleton score: 18.630821228027344, visited nodes (%): 90.51851654052734, solving time (ms): 37.0, median approximation score: 0.6666666865348816]
[  860] BNT [score: 33079.953125, median singleton score: 32.04602813720703, visited nodes (%): 72.37036895751953, solving time (ms): 16062.0, median approximation score: 0.9555336534976959]
[  860] CTS [score: 43943.55078125, median singleton score: 31.75674057006836, visited nodes (%): 98.88888549804688, solving time (ms): 243.0, median approximation score: 0.9687499403953552]
[  860] ANT-e [score: 37588.62890625, median singleton score: 23.603347778320312, visited nodes (%): 98.96295928955078, solving time (ms): 72389.0, median approximation score: 0.0]
[  861] EDF [score: 23182.625, median singleton score: 19.533750534057617, visited nodes (%): 84.8148193359375, solving time (ms): 34.0, median approximation score: 0.5833333730697632]
[  861] BNT [score: 36585.84765625, median singleton score: 37.439476013183594, visited nodes (%): 68.37036895751953, solving time (ms): 15294.0, median approximation score: 0.8956442475318909]
[  861] CTS [score: 50938.55078125, median singleton score: 37.3100471496582, visited nodes (%): 98.37037658691406, solving time (ms): 266.0, median approximation score: 0.9736842513084412]
[  861] ANT-e [score: 43244.0859375, median singleton score: 25.732627868652344, visited nodes (%): 98.51852416992188, solving time (ms): 5690.0, median approximation score: 0.0]
[  862] EDF [score: 23894.119140625, median singleton score: 19.99529266357422, visited nodes (%): 84.96296691894531, solving time (ms): 34.0, median approximation score: 0.7593102753162384]
[  862] BNT [score: 30618.318359375, median singleton score: 32.20825958251953, visited nodes (%): 69.40740966796875, solving time (ms): 15815.0, median approximation score: 0.9857141375541687]
[  862] CTS [score: 39949.0625, median singleton score: 29.053985595703125, visited nodes (%): 99.03704071044922, solving time (ms): 268.0, median approximation score: 0.9642857313156128]
[  862] ANT-e [score: 36253.44140625, median singleton score: 23.410320281982422, visited nodes (%): 98.88888549804688, solving time (ms): 5180.0, median approximation score: 0.0]
[  863] EDF [score: 23072.111328125, median singleton score: 18.012908935546875, visited nodes (%): 90.29629516601562, solving time (ms): 36.0, median approximation score: 0.8571428060531616]
[  863] BNT [score: 28019.408203125, median singleton score: 26.289966583251953, visited nodes (%): 76.37036895751953, solving time (ms): 16646.0, median approximation score: 1.0]
[  863] CTS [score: 32531.474609375, median singleton score: 23.726259231567383, visited nodes (%): 99.2592544555664, solving time (ms): 271.0, median approximation score: 0.9545454382896423]
[  863] ANT-e [score: 30788.8515625, median singleton score: 21.128711700439453, visited nodes (%): 99.1111068725586, solving time (ms): 6203.0, median approximation score: 0.0]
[  864] EDF [score: 23251.09765625, median singleton score: 18.918434143066406, visited nodes (%): 86.8888931274414, solving time (ms): 34.0, median approximation score: 0.6428570747375488]
[  864] BNT [score: 34102.19140625, median singleton score: 32.878170013427734, visited nodes (%): 72.0, solving time (ms): 15218.0, median approximation score: 0.9523810148239136]
[  864] CTS [score: 45534.16796875, median singleton score: 33.60559844970703, visited nodes (%): 97.03703308105469, solving time (ms): 298.0, median approximation score: 0.9696969985961914]
[  864] ANT-e [score: 39346.5078125, median singleton score: 25.19462776184082, visited nodes (%): 98.59259033203125, solving time (ms): 5164.0, median approximation score: 0.0]
[  865] EDF [score: 22550.66796875, median singleton score: 18.09082794189453, visited nodes (%): 88.8888931274414, solving time (ms): 35.0, median approximation score: 0.6909813582897186]
[  865] BNT [score: 31215.86328125, median singleton score: 28.73676300048828, visited nodes (%): 74.96295928955078, solving time (ms): 15905.0, median approximation score: 0.9583333134651184]
[  865] CTS [score: 38946.828125, median singleton score: 28.152250289916992, visited nodes (%): 98.81481170654297, solving time (ms): 265.0, median approximation score: 0.9629629850387573]
[  865] ANT-e [score: 35329.87109375, median singleton score: 23.54562759399414, visited nodes (%): 99.2592544555664, solving time (ms): 67621.0, median approximation score: 0.0]
[  866] EDF [score: 23310.15234375, median singleton score: 18.939956665039062, visited nodes (%): 87.9259262084961, solving time (ms): 38.0, median approximation score: 0.6666666567325592]
[  866] BNT [score: 32216.498046875, median singleton score: 31.304487228393555, visited nodes (%): 72.59259033203125, solving time (ms): 16016.0, median approximation score: 0.9599999785423279]
[  866] CTS [score: 41593.27734375, median singleton score: 30.02555274963379, visited nodes (%): 99.55555725097656, solving time (ms): 220.0, median approximation score: 0.9655172228813171]
[  866] ANT-e [score: 37338.9453125, median singleton score: 24.926799774169922, visited nodes (%): 98.81481170654297, solving time (ms): 5648.0, median approximation score: 0.0]
[  867] EDF [score: 22843.044921875, median singleton score: 17.77903938293457, visited nodes (%): 90.74073791503906, solving time (ms): 37.0, median approximation score: 0.641428530216217]
[  867] BNT [score: 33016.43359375, median singleton score: 30.00956153869629, visited nodes (%): 74.51851654052734, solving time (ms): 16492.0, median approximation score: 1.0]
[  867] CTS [score: 43491.11328125, median singleton score: 31.429658889770508, visited nodes (%): 99.55555725097656, solving time (ms): 259.0, median approximation score: 0.9677419662475586]
[  867] ANT-e [score: 37896.1328125, median singleton score: 24.60892677307129, visited nodes (%): 99.55555725097656, solving time (ms): 74628.0, median approximation score: 0.0]
[  868] EDF [score: 23291.505859375, median singleton score: 18.941844940185547, visited nodes (%): 86.8888931274414, solving time (ms): 45.0, median approximation score: 0.5999999940395355]
[  868] BNT [score: 34770.703125, median singleton score: 34.5100212097168, visited nodes (%): 70.74073791503906, solving time (ms): 15491.0, median approximation score: 0.9473320543766022]
[  868] CTS [score: 47039.55078125, median singleton score: 33.57182312011719, visited nodes (%): 99.03704071044922, solving time (ms): 266.0, median approximation score: 0.970588207244873]
[  868] ANT-e [score: 41015.140625, median singleton score: 26.407991409301758, visited nodes (%): 98.88888549804688, solving time (ms): 72501.0, median approximation score: 0.0]
[  869] EDF [score: 23492.2734375, median singleton score: 19.057985305786133, visited nodes (%): 88.8888931274414, solving time (ms): 36.0, median approximation score: 0.714285671710968]
[  869] BNT [score: 31794.609375, median singleton score: 31.95894432067871, visited nodes (%): 71.03703308105469, solving time (ms): 15925.0, median approximation score: 0.964901477098465]
[  869] CTS [score: 40721.5, median singleton score: 29.381269454956055, visited nodes (%): 98.88888549804688, solving time (ms): 258.0, median approximation score: 0.9655172228813171]
[  869] ANT-e [score: 36785.703125, median singleton score: 24.0911865234375, visited nodes (%): 99.40740203857422, solving time (ms): 68407.0, median approximation score: 0.0]
[  870] EDF [score: 23188.39453125, median singleton score: 18.877470016479492, visited nodes (%): 87.77777862548828, solving time (ms): 36.0, median approximation score: 0.800000011920929]
[  870] BNT [score: 29083.330078125, median singleton score: 27.842987060546875, visited nodes (%): 72.88888549804688, solving time (ms): 16040.0, median approximation score: 1.0]
[  870] CTS [score: 34918.75, median singleton score: 24.654672622680664, visited nodes (%): 99.18518829345703, solving time (ms): 273.0, median approximation score: 0.9599999785423279]
[  870] ANT-e [score: 32844.9453125, median singleton score: 22.082414627075195, visited nodes (%): 99.40740203857422, solving time (ms): 5732.0, median approximation score: 0.0]
[  871] EDF [score: 23504.837890625, median singleton score: 19.2532901763916, visited nodes (%): 86.44444274902344, solving time (ms): 35.0, median approximation score: 0.5909091532230377]
[  871] BNT [score: 37621.859375, median singleton score: 36.017738342285156, visited nodes (%): 69.70370483398438, solving time (ms): 15178.0, median approximation score: 0.90476194024086]
[  871] CTS [score: 52740.828125, median singleton score: 38.02421188354492, visited nodes (%): 97.85185241699219, solving time (ms): 318.0, median approximation score: 0.9743589758872986]
[  871] ANT-e [score: 44122.15234375, median singleton score: 26.48587417602539, visited nodes (%): 98.59259033203125, solving time (ms): 73917.0, median approximation score: 0.0]
[  872] EDF [score: 23158.091796875, median singleton score: 18.65433120727539, visited nodes (%): 87.85185241699219, solving time (ms): 36.0, median approximation score: 0.4761904329061508]
[  872] BNT [score: 38652.8125, median singleton score: 36.31739807128906, visited nodes (%): 69.70370483398438, solving time (ms): 15927.0, median approximation score: 0.8198052942752838]
[  872] CTS [score: 58136.3828125, median singleton score: 42.506195068359375, visited nodes (%): 98.29629516601562, solving time (ms): 261.0, median approximation score: 0.9756097793579102]
[  872] ANT-e [score: 48281.1484375, median singleton score: 30.39848518371582, visited nodes (%): 98.96295928955078, solving time (ms): 5918.0, median approximation score: 0.0]
[  873] EDF [score: 23293.291015625, median singleton score: 18.823711395263672, visited nodes (%): 88.51851654052734, solving time (ms): 36.0, median approximation score: 0.5833333432674408]
[  873] BNT [score: 36808.86328125, median singleton score: 35.81521987915039, visited nodes (%): 70.66666412353516, solving time (ms): 15569.0, median approximation score: 0.9090909361839294]
[  873] CTS [score: 51656.90625, median singleton score: 36.825706481933594, visited nodes (%): 99.18518829345703, solving time (ms): 244.0, median approximation score: 0.9729729890823364]
[  873] ANT-e [score: 42672.54296875, median singleton score: 26.659027099609375, visited nodes (%): 98.59259033203125, solving time (ms): 5798.0, median approximation score: 0.0]
[  874] EDF [score: 23478.505859375, median singleton score: 18.562646865844727, visited nodes (%): 88.66666412353516, solving time (ms): 37.0, median approximation score: 0.6440092623233795]
[  874] BNT [score: 34329.22265625, median singleton score: 33.051300048828125, visited nodes (%): 72.74073791503906, solving time (ms): 15958.0, median approximation score: 0.9493589103221893]
[  874] CTS [score: 45232.9296875, median singleton score: 32.515289306640625, visited nodes (%): 98.81481170654297, solving time (ms): 266.0, median approximation score: 0.96875]
[  874] ANT-e [score: 39217.6171875, median singleton score: 24.92774200439453, visited nodes (%): 98.88888549804688, solving time (ms): 5387.0, median approximation score: 0.0]
[  875] EDF [score: 23137.591796875, median singleton score: 18.29655647277832, visited nodes (%): 89.9259262084961, solving time (ms): 36.0, median approximation score: 0.5714285969734192]
[  875] BNT [score: 36499.421875, median singleton score: 35.60519027709961, visited nodes (%): 71.55555725097656, solving time (ms): 15354.0, median approximation score: 0.9749373197555542]
[  875] CTS [score: 49705.03515625, median singleton score: 35.56629943847656, visited nodes (%): 98.74073791503906, solving time (ms): 260.0, median approximation score: 0.9714285731315613]
[  875] ANT-e [score: 42163.62890625, median singleton score: 26.045642852783203, visited nodes (%): 98.51852416992188, solving time (ms): 6689.0, median approximation score: 0.0]
[  876] EDF [score: 23121.166015625, median singleton score: 19.638906478881836, visited nodes (%): 83.48147583007812, solving time (ms): 34.0, median approximation score: 0.863636314868927]
[  876] BNT [score: 27437.462890625, median singleton score: 27.71293830871582, visited nodes (%): 70.66666412353516, solving time (ms): 15271.0, median approximation score: 1.0]
[  876] CTS [score: 33319.25, median singleton score: 23.798961639404297, visited nodes (%): 99.33333587646484, solving time (ms): 267.0, median approximation score: 0.9545454382896423]
[  876] ANT-e [score: 31803.279296875, median singleton score: 22.1473388671875, visited nodes (%): 99.1111068725586, solving time (ms): 5047.0, median approximation score: 0.0]
[  877] EDF [score: 22564.60546875, median singleton score: 17.637985229492188, visited nodes (%): 90.8148193359375, solving time (ms): 35.0, median approximation score: 0.7916666269302368]
[  877] BNT [score: 28377.205078125, median singleton score: 25.897560119628906, visited nodes (%): 77.9259262084961, solving time (ms): 16149.0, median approximation score: 1.0]
[  877] CTS [score: 33312.98046875, median singleton score: 24.138927459716797, visited nodes (%): 99.2592544555664, solving time (ms): 317.0, median approximation score: 0.9565218091011047]
[  877] ANT-e [score: 31156.8125, median singleton score: 21.60746192932129, visited nodes (%): 99.18518829345703, solving time (ms): 5649.0, median approximation score: 0.0]
[  878] EDF [score: 22118.533203125, median singleton score: 17.837648391723633, visited nodes (%): 89.11111450195312, solving time (ms): 36.0, median approximation score: 0.829710066318512]
[  878] BNT [score: 27236.037109375, median singleton score: 25.144573211669922, visited nodes (%): 77.11111450195312, solving time (ms): 16566.0, median approximation score: 1.0]
[  878] CTS [score: 32162.3203125, median singleton score: 23.266878128051758, visited nodes (%): 99.62963104248047, solving time (ms): 308.0, median approximation score: 0.9545454382896423]
[  878] ANT-e [score: 30116.08203125, median singleton score: 20.54638671875, visited nodes (%): 99.03704071044922, solving time (ms): 5461.0, median approximation score: 0.0]
[  879] EDF [score: 22874.23046875, median singleton score: 18.111698150634766, visited nodes (%): 89.40740966796875, solving time (ms): 36.0, median approximation score: 0.5208694934844971]
[  879] BNT [score: 38812.65234375, median singleton score: 38.73160171508789, visited nodes (%): 69.03704071044922, solving time (ms): 15458.0, median approximation score: 0.8666666448116302]
[  879] CTS [score: 55872.28125, median singleton score: 41.34559631347656, visited nodes (%): 97.1851806640625, solving time (ms): 236.0, median approximation score: 0.9746794998645782]
[  879] ANT-e [score: 45830.2421875, median singleton score: 27.684017181396484, visited nodes (%): 98.66667175292969, solving time (ms): 6373.0, median approximation score: 0.0]
[  880] EDF [score: 22048.591796875, median singleton score: 17.191368103027344, visited nodes (%): 90.88888549804688, solving time (ms): 36.0, median approximation score: 0.7290209531784058]
[  880] BNT [score: 30474.4921875, median singleton score: 28.25133514404297, visited nodes (%): 75.2592544555664, solving time (ms): 16031.0, median approximation score: 1.0]
[  880] CTS [score: 37085.3515625, median singleton score: 26.883686065673828, visited nodes (%): 98.37037658691406, solving time (ms): 301.0, median approximation score: 0.9629629850387573]
[  880] ANT-e [score: 32885.796875, median singleton score: 21.577640533447266, visited nodes (%): 98.88888549804688, solving time (ms): 7525.0, median approximation score: 0.0]
[  881] EDF [score: 22303.98828125, median singleton score: 17.865846633911133, visited nodes (%): 90.88888549804688, solving time (ms): 36.0, median approximation score: 0.8333333432674408]
[  881] BNT [score: 27417.015625, median singleton score: 24.709758758544922, visited nodes (%): 77.55555725097656, solving time (ms): 16416.0, median approximation score: 1.0]
[  881] CTS [score: 31998.373046875, median singleton score: 23.238998413085938, visited nodes (%): 99.1111068725586, solving time (ms): 293.0, median approximation score: 0.9545454382896423]
[  881] ANT-e [score: 30023.78515625, median singleton score: 19.847585678100586, visited nodes (%): 98.81481170654297, solving time (ms): 7260.0, median approximation score: 0.0]
[  882] EDF [score: 23635.125, median singleton score: 19.914567947387695, visited nodes (%): 84.51851654052734, solving time (ms): 35.0, median approximation score: 0.5384615361690521]
[  882] BNT [score: 39537.5625, median singleton score: 39.34950256347656, visited nodes (%): 68.0740737915039, solving time (ms): 15779.0, median approximation score: 0.8749999701976776]
[  882] CTS [score: 56161.50390625, median singleton score: 41.63683319091797, visited nodes (%): 97.03703308105469, solving time (ms): 243.0, median approximation score: 0.9750000238418579]
[  882] ANT-e [score: 47767.99609375, median singleton score: 29.9532527923584, visited nodes (%): 99.1111068725586, solving time (ms): 5868.0, median approximation score: 0.0]
[  883] EDF [score: 21987.623046875, median singleton score: 16.835006713867188, visited nodes (%): 93.1111068725586, solving time (ms): 36.0, median approximation score: 0.7333333194255829]
[  883] BNT [score: 28924.623046875, median singleton score: 25.08038902282715, visited nodes (%): 80.59259033203125, solving time (ms): 16775.0, median approximation score: 1.0]
[  883] CTS [score: 33892.3046875, median singleton score: 24.243696212768555, visited nodes (%): 99.03704071044922, solving time (ms): 299.0, median approximation score: 0.95652174949646]
[  883] ANT-e [score: 31364.185546875, median singleton score: 21.118778228759766, visited nodes (%): 99.18518829345703, solving time (ms): 6986.0, median approximation score: 0.0]
[  884] EDF [score: 21739.455078125, median singleton score: 16.49367904663086, visited nodes (%): 94.0, solving time (ms): 38.0, median approximation score: 0.7211112082004547]
[  884] BNT [score: 29707.212890625, median singleton score: 26.172447204589844, visited nodes (%): 78.88888549804688, solving time (ms): 16999.0, median approximation score: 1.0]
[  884] CTS [score: 35956.5546875, median singleton score: 25.69135856628418, visited nodes (%): 99.2592544555664, solving time (ms): 267.0, median approximation score: 0.9615384340286255]
[  884] ANT-e [score: 32057.994140625, median singleton score: 20.82683563232422, visited nodes (%): 99.1111068725586, solving time (ms): 5169.0, median approximation score: 0.0]
[  885] EDF [score: 22356.669921875, median singleton score: 18.73464584350586, visited nodes (%): 86.22222137451172, solving time (ms): 34.0, median approximation score: 0.8571428060531616]
[  885] BNT [score: 27270.103515625, median singleton score: 25.844972610473633, visited nodes (%): 74.96295928955078, solving time (ms): 15998.0, median approximation score: 1.0]
[  885] CTS [score: 31678.830078125, median singleton score: 22.603057861328125, visited nodes (%): 99.40740203857422, solving time (ms): 304.0, median approximation score: 0.9523809552192688]
[  885] ANT-e [score: 30828.33984375, median singleton score: 20.711463928222656, visited nodes (%): 98.74073791503906, solving time (ms): 5824.0, median approximation score: 0.0]
[  886] EDF [score: 22695.619140625, median singleton score: 17.996599197387695, visited nodes (%): 89.85185241699219, solving time (ms): 37.0, median approximation score: 0.8181817531585693]
[  886] BNT [score: 28744.0546875, median singleton score: 27.57479476928711, visited nodes (%): 73.9259262084961, solving time (ms): 16277.0, median approximation score: 1.0]
[  886] CTS [score: 34147.2265625, median singleton score: 24.45514488220215, visited nodes (%): 98.22222137451172, solving time (ms): 268.0, median approximation score: 0.95652174949646]
[  886] ANT-e [score: 31932.62109375, median singleton score: 21.125282287597656, visited nodes (%): 98.88888549804688, solving time (ms): 6572.0, median approximation score: 0.0]
[  887] EDF [score: 22806.62109375, median singleton score: 18.542884826660156, visited nodes (%): 87.33333587646484, solving time (ms): 35.0, median approximation score: 0.8208556175231934]
[  887] BNT [score: 28669.67578125, median singleton score: 27.4139404296875, visited nodes (%): 73.11111450195312, solving time (ms): 15220.0, median approximation score: 1.0]
[  887] CTS [score: 34826.90625, median singleton score: 24.92340660095215, visited nodes (%): 99.18518829345703, solving time (ms): 264.0, median approximation score: 0.9583333134651184]
[  887] ANT-e [score: 32594.55078125, median singleton score: 21.693458557128906, visited nodes (%): 99.18518829345703, solving time (ms): 4878.0, median approximation score: 0.0]
[  888] EDF [score: 21210.37890625, median singleton score: 16.125638961791992, visited nodes (%): 93.1111068725586, solving time (ms): 36.0, median approximation score: 0.8571428656578064]
[  888] BNT [score: 26044.525390625, median singleton score: 22.513242721557617, visited nodes (%): 81.55555725097656, solving time (ms): 16817.0, median approximation score: 1.0]
[  888] CTS [score: 28915.873046875, median singleton score: 20.558494567871094, visited nodes (%): 98.22222137451172, solving time (ms): 306.0, median approximation score: 0.949999988079071]
[  888] ANT-e [score: 27397.892578125, median singleton score: 18.525230407714844, visited nodes (%): 98.81481170654297, solving time (ms): 4850.0, median approximation score: 0.0]
[  889] EDF [score: 22503.203125, median singleton score: 17.250709533691406, visited nodes (%): 91.55555725097656, solving time (ms): 36.0, median approximation score: 0.5714285969734192]
[  889] BNT [score: 34338.16015625, median singleton score: 31.950716018676758, visited nodes (%): 72.96296691894531, solving time (ms): 15396.0, median approximation score: 0.9230769276618958]
[  889] CTS [score: 46528.8828125, median singleton score: 33.72174072265625, visited nodes (%): 98.37037658691406, solving time (ms): 297.0, median approximation score: 0.9687500298023224]
[  889] ANT-e [score: 40153.8828125, median singleton score: 25.69643783569336, visited nodes (%): 98.29629516601562, solving time (ms): 7000.0, median approximation score: 0.0]
[  890] EDF [score: 22836.73828125, median singleton score: 18.492942810058594, visited nodes (%): 87.77777862548828, solving time (ms): 36.0, median approximation score: 0.5517242848873138]
[  890] BNT [score: 37545.19921875, median singleton score: 35.83879852294922, visited nodes (%): 70.88888549804688, solving time (ms): 15321.0, median approximation score: 0.9230769276618958]
[  890] CTS [score: 52395.3125, median singleton score: 37.2342414855957, visited nodes (%): 98.59259033203125, solving time (ms): 233.0, median approximation score: 0.9736842513084412]
[  890] ANT-e [score: 43952.82421875, median singleton score: 26.004783630371094, visited nodes (%): 98.88888549804688, solving time (ms): 6302.0, median approximation score: 0.0]
[  891] EDF [score: 23041.48828125, median singleton score: 18.337631225585938, visited nodes (%): 89.70370483398438, solving time (ms): 37.0, median approximation score: 0.5833333432674408]
[  891] BNT [score: 36263.80859375, median singleton score: 33.184600830078125, visited nodes (%): 73.03703308105469, solving time (ms): 16494.0, median approximation score: 0.9055059552192688]
[  891] CTS [score: 49304.90625, median singleton score: 35.03135299682617, visited nodes (%): 99.1111068725586, solving time (ms): 256.0, median approximation score: 0.9722222089767456]
[  891] ANT-e [score: 41533.66796875, median singleton score: 25.025421142578125, visited nodes (%): 99.03704071044922, solving time (ms): 5809.0, median approximation score: 0.0]
[  892] EDF [score: 22827.86328125, median singleton score: 17.334163665771484, visited nodes (%): 93.2592544555664, solving time (ms): 37.0, median approximation score: 0.6742425262928009]
[  892] BNT [score: 31408.75, median singleton score: 29.257535934448242, visited nodes (%): 76.51851654052734, solving time (ms): 15800.0, median approximation score: 1.0]
[  892] CTS [score: 38805.31640625, median singleton score: 28.421688079833984, visited nodes (%): 98.96295928955078, solving time (ms): 293.0, median approximation score: 0.9629629850387573]
[  892] ANT-e [score: 35165.43359375, median singleton score: 22.9707088470459, visited nodes (%): 99.1111068725586, solving time (ms): 5533.0, median approximation score: 0.0]
[  893] EDF [score: 23340.287109375, median singleton score: 19.47020721435547, visited nodes (%): 85.55555725097656, solving time (ms): 35.0, median approximation score: 0.7272728383541107]
[  893] BNT [score: 31646.654296875, median singleton score: 31.674070358276367, visited nodes (%): 70.74073791503906, solving time (ms): 15701.0, median approximation score: 0.9682459533214569]
[  893] CTS [score: 40565.59375, median singleton score: 29.548263549804688, visited nodes (%): 99.1111068725586, solving time (ms): 284.0, median approximation score: 0.9655172228813171]
[  893] ANT-e [score: 36575.90625, median singleton score: 24.53118896484375, visited nodes (%): 98.81481170654297, solving time (ms): 5524.0, median approximation score: 0.0]
[  894] EDF [score: 22699.537109375, median singleton score: 17.819927215576172, visited nodes (%): 91.70370483398438, solving time (ms): 37.0, median approximation score: 0.8571428656578064]
[  894] BNT [score: 26177.64453125, median singleton score: 24.715911865234375, visited nodes (%): 75.62963104248047, solving time (ms): 16575.0, median approximation score: 1.0]
[  894] CTS [score: 30804.458984375, median singleton score: 21.77271842956543, visited nodes (%): 99.40740203857422, solving time (ms): 251.0, median approximation score: 0.9523809552192688]
[  894] ANT-e [score: 29451.408203125, median singleton score: 20.048303604125977, visited nodes (%): 98.96295928955078, solving time (ms): 68887.0, median approximation score: 0.0]
[  895] EDF [score: 22748.5703125, median singleton score: 17.38089942932129, visited nodes (%): 92.81481170654297, solving time (ms): 38.0, median approximation score: 0.7142857313156128]
[  895] BNT [score: 31376.150390625, median singleton score: 28.20505714416504, visited nodes (%): 78.8148193359375, solving time (ms): 16747.0, median approximation score: 1.0]
