Job name        : synthetic-uc_ndcs
Num hosts       : 1
Num cores       : 40
Num of tasks    : 1
Job Output Follows ...
===============================================================================

[Benchmark] fixed number of agents: 150
[Benchmark] node-to-agent ratios: [1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]
[Benchmark] algorithms: [EDF, BNT, CTS, ANT-e]
[Benchmark] replicates: 100
[Benchmark] problem classes: [UC_NDCS]
[Benchmark] session started

[    1] EDF [score: 4866.22216796875, median singleton score: 30.816852569580078, visited nodes (%): 98.66667175292969, solving time (ms): 76.0, median approximation score: 0.5662278831005096]
[ 1016] EDF [score: 19563.83203125, median singleton score: 31.45001220703125, visited nodes (%): 35.939395904541016, solving time (ms): 153.0, median approximation score: 0.0]
[ 1016] BNT [score: 54853.04296875, median singleton score: 110.18670654296875, visited nodes (%): 31.272727966308594, solving time (ms): 41670.0, median approximation score: 0.0]
[ 1016] CTS [score: 80163.2578125, median singleton score: 72.09146881103516, visited nodes (%): 61.57575988769531, solving time (ms): 1142.0, median approximation score: 0.8907670080661774]
[ 1016] ANT-e [score: 104087.1640625, median singleton score: 52.68938446044922, visited nodes (%): 96.90909576416016, solving time (ms): 8218.0, median approximation score: 0.0]
[ 1017] EDF [score: 19286.177734375, median singleton score: 29.996353149414062, visited nodes (%): 37.33333206176758, solving time (ms): 136.0, median approximation score: 0.0]
[ 1017] BNT [score: 44725.515625, median singleton score: 75.53318786621094, visited nodes (%): 36.06060791015625, solving time (ms): 44583.0, median approximation score: 0.0]
[ 1017] CTS [score: 82584.046875, median singleton score: 52.66219711303711, visited nodes (%): 91.3939437866211, solving time (ms): 428.0, median approximation score: 1.034190595149994]
[ 1017] ANT-e [score: 76814.3828125, median singleton score: 40.32901382446289, visited nodes (%): 97.69697570800781, solving time (ms): 9245.0, median approximation score: 0.0]
[ 1018] EDF [score: 19665.146484375, median singleton score: 28.503171920776367, visited nodes (%): 39.878787994384766, solving time (ms): 142.0, median approximation score: 0.0]
[ 1018] BNT [score: 82238.4375, median singleton score: 220.1090850830078, visited nodes (%): 23.878787994384766, solving time (ms): 30398.0, median approximation score: 0.0]
[ 1018] CTS [score: 45065.6171875, median singleton score: 113.94921875, visited nodes (%): 19.939393997192383, solving time (ms): 4000.0, median approximation score: 0.0]
[ 1018] ANT-e [score: 173472.484375, median singleton score: 91.84226989746094, visited nodes (%): 89.57575225830078, solving time (ms): 159330.0, median approximation score: 0.0]
[ 1019] EDF [score: 18728.2265625, median singleton score: 33.9320068359375, visited nodes (%): 32.42424011230469, solving time (ms): 145.0, median approximation score: 0.0]
[ 1019] BNT [score: 74113.5546875, median singleton score: 208.08555603027344, visited nodes (%): 23.030303955078125, solving time (ms): 34644.0, median approximation score: 0.0]
[ 1019] CTS [score: 52138.671875, median singleton score: 116.66431427001953, visited nodes (%): 23.696969985961914, solving time (ms): 3406.0, median approximation score: 0.0]
[ 1019] ANT-e [score: 161338.671875, median singleton score: 84.10142517089844, visited nodes (%): 90.66667175292969, solving time (ms): 9404.0, median approximation score: 0.0]
[ 1020] EDF [score: 18631.697265625, median singleton score: 30.42770767211914, visited nodes (%): 36.181819915771484, solving time (ms): 149.0, median approximation score: 0.0]
[ 1020] BNT [score: 31755.625, median singleton score: 59.866188049316406, visited nodes (%): 32.18181610107422, solving time (ms): 45462.0, median approximation score: 0.0]
[ 1020] CTS [score: 60528.21484375, median singleton score: 35.96592712402344, visited nodes (%): 97.81818389892578, solving time (ms): 411.0, median approximation score: 1.0]
[ 1020] ANT-e [score: 59376.7421875, median singleton score: 33.124576568603516, visited nodes (%): 98.78787994384766, solving time (ms): 7937.0, median approximation score: 0.0]
[ 1021] EDF [score: 17824.2109375, median singleton score: 35.23924255371094, visited nodes (%): 29.636362075805664, solving time (ms): 136.0, median approximation score: 0.0]
[ 1021] BNT [score: 111546.4296875, median singleton score: 702.1034545898438, visited nodes (%): 9.696969032287598, solving time (ms): 15539.0, median approximation score: 0.0]
[ 1021] CTS [score: 492.886962890625, median singleton score: 246.44227600097656, visited nodes (%): 0.12121212482452393, solving time (ms): 2529.0, median approximation score: 0.0]
[ 1021] ANT-e [score: 78762.6015625, median singleton score: 34.561702728271484, visited nodes (%): 45.09090805053711, solving time (ms): 8652.0, median approximation score: 0.0]
[ 1022] EDF [score: 19776.0234375, median singleton score: 31.710411071777344, visited nodes (%): 37.030303955078125, solving time (ms): 158.0, median approximation score: 0.0]
[ 1022] BNT [score: 41633.53125, median singleton score: 90.09950256347656, visited nodes (%): 29.030302047729492, solving time (ms): 39411.0, median approximation score: 0.0]
[ 1022] CTS [score: 81428.8671875, median singleton score: 51.29779815673828, visited nodes (%): 92.30303192138672, solving time (ms): 441.0, median approximation score: 1.0]
[ 1022] ANT-e [score: 80801.0078125, median singleton score: 41.28963851928711, visited nodes (%): 98.06060791015625, solving time (ms): 151905.0, median approximation score: 0.0]
[ 1023] EDF [score: 19173.58984375, median singleton score: 32.36477279663086, visited nodes (%): 35.15151596069336, solving time (ms): 164.0, median approximation score: 0.0]
[ 1023] BNT [score: 42576.09375, median singleton score: 73.83348846435547, visited nodes (%): 34.48484802246094, solving time (ms): 46353.0, median approximation score: 0.0]
[ 1023] CTS [score: 80192.125, median singleton score: 50.348758697509766, visited nodes (%): 92.90908813476562, solving time (ms): 450.0, median approximation score: 1.0206207633018494]
[ 1023] ANT-e [score: 75351.7109375, median singleton score: 40.03955078125, visited nodes (%): 97.93939208984375, solving time (ms): 8470.0, median approximation score: 0.0]
[ 1024] EDF [score: 18392.673828125, median singleton score: 35.6290283203125, visited nodes (%): 30.2424259185791, solving time (ms): 130.0, median approximation score: 0.0]
[ 1024] BNT [score: 31655.142578125, median singleton score: 81.313720703125, visited nodes (%): 9.454545021057129, solving time (ms): 14782.0, median approximation score: 0.0]
[ 1024] CTS [score: 80232.890625, median singleton score: 75.65288543701172, visited nodes (%): 60.66666793823242, solving time (ms): 1109.0, median approximation score: 0.8727824687957764]
[ 1024] ANT-e [score: 113520.296875, median singleton score: 57.472843170166016, visited nodes (%): 97.03030395507812, solving time (ms): 8000.0, median approximation score: 0.0]
[ 1025] EDF [score: 17772.966796875, median singleton score: 32.17158126831055, visited nodes (%): 31.515151977539062, solving time (ms): 129.0, median approximation score: 0.0]
[ 1025] BNT [score: 54249.46875, median singleton score: 217.5174102783203, visited nodes (%): 9.575757026672363, solving time (ms): 13857.0, median approximation score: 0.0]
[ 1025] CTS [score: 76739.0078125, median singleton score: 74.61102294921875, visited nodes (%): 58.0, solving time (ms): 1443.0, median approximation score: 0.8656089007854462]
[ 1025] ANT-e [score: 108438.8125, median singleton score: 52.76617431640625, visited nodes (%): 95.21212005615234, solving time (ms): 8356.0, median approximation score: 0.0]
[ 1026] EDF [score: 18399.51953125, median singleton score: 32.09439468383789, visited nodes (%): 33.030303955078125, solving time (ms): 134.0, median approximation score: 0.0]
[ 1026] BNT [score: 49118.49609375, median singleton score: 162.8107452392578, visited nodes (%): 17.81818199157715, solving time (ms): 23229.0, median approximation score: 0.0]
[ 1026] CTS [score: 80268.71875, median singleton score: 50.5386962890625, visited nodes (%): 91.81818389892578, solving time (ms): 422.0, median approximation score: 1.0198038816452026]
[ 1026] ANT-e [score: 80844.140625, median singleton score: 40.579315185546875, visited nodes (%): 98.42424011230469, solving time (ms): 7716.0, median approximation score: 0.0]
[ 1027] EDF [score: 19708.744140625, median singleton score: 30.692899703979492, visited nodes (%): 37.75757598876953, solving time (ms): 141.0, median approximation score: 0.0]
[ 1027] BNT [score: 81274.515625, median singleton score: 97.62427520751953, visited nodes (%): 18.363636016845703, solving time (ms): 28214.0, median approximation score: 0.0]
[ 1027] CTS [score: 26963.107421875, median singleton score: 193.08433532714844, visited nodes (%): 7.454545974731445, solving time (ms): 5238.0, median approximation score: 0.0]
[ 1027] ANT-e [score: 206862.6875, median singleton score: 119.43036651611328, visited nodes (%): 76.0, solving time (ms): 7622.0, median approximation score: 0.0]
[ 1028] EDF [score: 18302.7421875, median singleton score: 35.9059944152832, visited nodes (%): 29.939395904541016, solving time (ms): 132.0, median approximation score: 0.0]
[ 1028] BNT [score: 77254.375, median singleton score: 233.2503204345703, visited nodes (%): 20.606060028076172, solving time (ms): 29318.0, median approximation score: 0.0]
[ 1028] CTS [score: 46994.60546875, median singleton score: 125.6461181640625, visited nodes (%): 19.939393997192383, solving time (ms): 3929.0, median approximation score: 0.0]
[ 1028] ANT-e [score: 174908.53125, median singleton score: 96.13909149169922, visited nodes (%): 88.78787994384766, solving time (ms): 7533.0, median approximation score: 0.0]
[ 1029] EDF [score: 18700.748046875, median singleton score: 32.37282180786133, visited nodes (%): 33.75757598876953, solving time (ms): 133.0, median approximation score: 0.0]
[ 1029] BNT [score: 55275.3359375, median singleton score: 296.73162841796875, visited nodes (%): 9.63636302947998, solving time (ms): 13580.0, median approximation score: 0.0]
[ 1029] CTS [score: 71191.1953125, median singleton score: 92.37211608886719, visited nodes (%): 41.93939208984375, solving time (ms): 2096.0, median approximation score: 0.0]
[ 1029] ANT-e [score: 137899.0, median singleton score: 70.75784301757812, visited nodes (%): 94.90908813476562, solving time (ms): 7859.0, median approximation score: 0.0]
[ 1030] EDF [score: 19676.79296875, median singleton score: 29.846832275390625, visited nodes (%): 38.48484802246094, solving time (ms): 140.0, median approximation score: 0.0]
[ 1030] BNT [score: 57301.66015625, median singleton score: 109.15811920166016, visited nodes (%): 32.727272033691406, solving time (ms): 38218.0, median approximation score: 0.0]
[ 1030] CTS [score: 78479.3515625, median singleton score: 76.48407745361328, visited nodes (%): 58.3636360168457, solving time (ms): 1143.0, median approximation score: 0.8571429550647736]
[ 1030] ANT-e [score: 111541.4765625, median singleton score: 57.69956588745117, visited nodes (%): 96.78787231445312, solving time (ms): 8141.0, median approximation score: 0.0]
[ 1031] EDF [score: 18653.90625, median singleton score: 30.169023513793945, visited nodes (%): 36.84848403930664, solving time (ms): 134.0, median approximation score: 0.0]
[ 1031] BNT [score: 35039.01171875, median singleton score: 60.48189163208008, visited nodes (%): 35.51515197753906, solving time (ms): 41253.0, median approximation score: 0.0]
[ 1031] CTS [score: 65534.63671875, median singleton score: 38.72475051879883, visited nodes (%): 98.66667175292969, solving time (ms): 348.0, median approximation score: 1.0]
[ 1031] ANT-e [score: 61533.1328125, median singleton score: 34.48515319824219, visited nodes (%): 98.1212158203125, solving time (ms): 7803.0, median approximation score: 0.0]
[ 1032] EDF [score: 18647.138671875, median singleton score: 31.1856689453125, visited nodes (%): 35.09090805053711, solving time (ms): 139.0, median approximation score: 0.0]
[ 1032] BNT [score: 61781.80859375, median singleton score: 143.68026733398438, visited nodes (%): 27.212121963500977, solving time (ms): 35442.0, median approximation score: 0.0]
[ 1032] CTS [score: 72420.3125, median singleton score: 87.8587875366211, visited nodes (%): 45.69697189331055, solving time (ms): 2000.0, median approximation score: 0.0]
[ 1032] ANT-e [score: 126325.9765625, median singleton score: 64.00171661376953, visited nodes (%): 94.90908813476562, solving time (ms): 7844.0, median approximation score: 0.0]
[ 1033] EDF [score: 18723.998046875, median singleton score: 32.616065979003906, visited nodes (%): 33.030303955078125, solving time (ms): 133.0, median approximation score: 0.0]
[ 1033] BNT [score: 39938.30859375, median singleton score: 200.53646850585938, visited nodes (%): 10.848484992980957, solving time (ms): 15292.0, median approximation score: 0.0]
[ 1033] CTS [score: 82970.7265625, median singleton score: 72.34544372558594, visited nodes (%): 65.45454406738281, solving time (ms): 1082.0, median approximation score: 0.9473682940006256]
[ 1033] ANT-e [score: 109063.546875, median singleton score: 53.166236877441406, visited nodes (%): 96.30302429199219, solving time (ms): 7964.0, median approximation score: 0.0]
[ 1034] EDF [score: 19061.23828125, median singleton score: 33.78042221069336, visited nodes (%): 32.727272033691406, solving time (ms): 137.0, median approximation score: 0.0]
[ 1034] BNT [score: 48343.88671875, median singleton score: 100.11173248291016, visited nodes (%): 31.272727966308594, solving time (ms): 41905.0, median approximation score: 0.0]
[ 1034] CTS [score: 83131.4453125, median singleton score: 58.42487716674805, visited nodes (%): 80.60606384277344, solving time (ms): 654.0, median approximation score: 1.0]
[ 1034] ANT-e [score: 88093.515625, median singleton score: 44.7993278503418, visited nodes (%): 96.96969604492188, solving time (ms): 8024.0, median approximation score: 0.0]
[ 1035] EDF [score: 18692.05078125, median singleton score: 33.35976791381836, visited nodes (%): 32.666664123535156, solving time (ms): 135.0, median approximation score: 0.0]
[ 1035] BNT [score: 117547.140625, median singleton score: 743.2702026367188, visited nodes (%): 9.878787994384766, solving time (ms): 13472.0, median approximation score: 0.0]
[ 1035] CTS [score: 0.0, median singleton score: 0.0, visited nodes (%): 0.0, solving time (ms): 12.0, median approximation score: 0.0]
[ 1035] ANT-e [score: 73581.8984375, median singleton score: 31.997957229614258, visited nodes (%): 42.60606002807617, solving time (ms): 7681.0, median approximation score: 0.0]
[ 1036] EDF [score: 19975.6484375, median singleton score: 27.695472717285156, visited nodes (%): 41.818180084228516, solving time (ms): 146.0, median approximation score: 0.0]
[ 1036] BNT [score: 25692.77734375, median singleton score: 51.493263244628906, visited nodes (%): 29.939395904541016, solving time (ms): 38448.0, median approximation score: 0.0]
[ 1036] CTS [score: 42124.953125, median singleton score: 24.54898452758789, visited nodes (%): 98.96969604492188, solving time (ms): 355.0, median approximation score: 0.9166666865348816]
[ 1036] ANT-e [score: 45114.98828125, median singleton score: 26.387399673461914, visited nodes (%): 98.66667175292969, solving time (ms): 9301.0, median approximation score: 0.0]
[ 1037] EDF [score: 19944.3828125, median singleton score: 29.532602310180664, visited nodes (%): 39.75757598876953, solving time (ms): 164.0, median approximation score: 0.0]
[ 1037] BNT [score: 32603.3203125, median singleton score: 53.09089279174805, visited nodes (%): 36.121212005615234, solving time (ms): 46647.0, median approximation score: 0.0]
[ 1037] CTS [score: 58815.1171875, median singleton score: 34.64227294921875, visited nodes (%): 97.69697570800781, solving time (ms): 317.0, median approximation score: 1.0]
[ 1037] ANT-e [score: 57825.41796875, median singleton score: 32.61696243286133, visited nodes (%): 98.7272720336914, solving time (ms): 8551.0, median approximation score: 0.0]
[ 1038] EDF [score: 18822.201171875, median singleton score: 31.154491424560547, visited nodes (%): 35.030303955078125, solving time (ms): 135.0, median approximation score: 0.0]
[ 1038] BNT [score: 108710.09375, median singleton score: 666.2284545898438, visited nodes (%): 10.848484992980957, solving time (ms): 15833.0, median approximation score: 0.0]
[ 1038] CTS [score: 1073.436767578125, median singleton score: 367.75274658203125, visited nodes (%): 0.1818181872367859, solving time (ms): 4557.0, median approximation score: 0.0]
[ 1038] ANT-e [score: 72877.9765625, median singleton score: 30.860979080200195, visited nodes (%): 43.93939208984375, solving time (ms): 7801.0, median approximation score: 0.0]
[ 1039] EDF [score: 18304.052734375, median singleton score: 32.98623275756836, visited nodes (%): 32.54545211791992, solving time (ms): 128.0, median approximation score: 0.0]
[ 1039] BNT [score: 35526.18359375, median singleton score: 111.2364273071289, visited nodes (%): 16.303030014038086, solving time (ms): 22924.0, median approximation score: 0.0]
[ 1039] CTS [score: 79276.9765625, median singleton score: 53.4079704284668, visited nodes (%): 83.93939208984375, solving time (ms): 466.0, median approximation score: 0.9831920862197876]
[ 1039] ANT-e [score: 85383.4375, median singleton score: 42.470245361328125, visited nodes (%): 98.18182373046875, solving time (ms): 7958.0, median approximation score: 0.0]
[ 1040] EDF [score: 17861.28515625, median singleton score: 35.49999237060547, visited nodes (%): 29.454544067382812, solving time (ms): 128.0, median approximation score: 0.0]
[ 1040] BNT [score: 63624.64453125, median singleton score: 179.90264892578125, visited nodes (%): 23.393939971923828, solving time (ms): 33406.0, median approximation score: 0.0]
[ 1040] CTS [score: 71002.2421875, median singleton score: 96.43270874023438, visited nodes (%): 40.727272033691406, solving time (ms): 2264.0, median approximation score: 0.0]
[ 1040] ANT-e [score: 139065.25, median singleton score: 73.63819122314453, visited nodes (%): 94.0, solving time (ms): 7979.0, median approximation score: 0.0]
[ 1041] EDF [score: 18459.236328125, median singleton score: 36.07500457763672, visited nodes (%): 30.000001907348633, solving time (ms): 132.0, median approximation score: 0.0]
[ 1041] BNT [score: 34930.84375, median singleton score: 89.69688415527344, visited nodes (%): 24.24242401123047, solving time (ms): 36151.0, median approximation score: 0.0]
[ 1041] CTS [score: 68457.125, median singleton score: 39.995853424072266, visited nodes (%): 98.18182373046875, solving time (ms): 349.0, median approximation score: 1.0]
[ 1041] ANT-e [score: 66595.078125, median singleton score: 37.54519271850586, visited nodes (%): 98.36363983154297, solving time (ms): 8112.0, median approximation score: 0.0]
[ 1042] EDF [score: 18432.740234375, median singleton score: 33.471370697021484, visited nodes (%): 32.42424011230469, solving time (ms): 133.0, median approximation score: 0.0]
[ 1042] BNT [score: 55893.94921875, median singleton score: 120.05118560791016, visited nodes (%): 28.909090042114258, solving time (ms): 38027.0, median approximation score: 0.0]
[ 1042] CTS [score: 75164.59375, median singleton score: 77.04495239257812, visited nodes (%): 55.030303955078125, solving time (ms): 1232.0, median approximation score: 0.8253242671489716]
[ 1042] ANT-e [score: 110750.3203125, median singleton score: 54.98789978027344, visited nodes (%): 96.66666412353516, solving time (ms): 8042.0, median approximation score: 0.0]
[ 1043] EDF [score: 18375.173828125, median singleton score: 32.71245193481445, visited nodes (%): 32.727272033691406, solving time (ms): 133.0, median approximation score: 0.0]
[ 1043] BNT [score: 33431.9453125, median singleton score: 92.47489929199219, visited nodes (%): 22.484848022460938, solving time (ms): 30883.0, median approximation score: 0.0]
[ 1043] CTS [score: 68015.2890625, median singleton score: 39.1639404296875, visited nodes (%): 98.78787994384766, solving time (ms): 318.0, median approximation score: 1.0]
[ 1043] ANT-e [score: 65934.140625, median singleton score: 35.61225891113281, visited nodes (%): 98.1212158203125, solving time (ms): 7708.0, median approximation score: 0.0]
[ 1044] EDF [score: 18761.69921875, median singleton score: 32.99837875366211, visited nodes (%): 33.39393997192383, solving time (ms): 130.0, median approximation score: 0.0]
[ 1044] BNT [score: 70332.0546875, median singleton score: 194.2491912841797, visited nodes (%): 24.121212005615234, solving time (ms): 35181.0, median approximation score: 0.0]
[ 1044] CTS [score: 63558.09375, median singleton score: 108.41033172607422, visited nodes (%): 32.666664123535156, solving time (ms): 2770.0, median approximation score: 0.0]
[ 1044] ANT-e [score: 159402.734375, median singleton score: 88.022705078125, visited nodes (%): 92.54545593261719, solving time (ms): 7444.0, median approximation score: 0.0]
[ 1045] EDF [score: 19702.2265625, median singleton score: 31.377660751342773, visited nodes (%): 36.84848403930664, solving time (ms): 142.0, median approximation score: 0.0]
[ 1045] BNT [score: 39324.86328125, median singleton score: 79.06057739257812, visited nodes (%): 29.575756072998047, solving time (ms): 38437.0, median approximation score: 0.0]
[ 1045] CTS [score: 76267.421875, median singleton score: 45.18751907348633, visited nodes (%): 97.81818389892578, solving time (ms): 338.0, median approximation score: 1.0263158082962036]
[ 1045] ANT-e [score: 69891.5, median singleton score: 38.008384704589844, visited nodes (%): 98.36363983154297, solving time (ms): 7822.0, median approximation score: 0.0]
[ 1046] EDF [score: 19330.7734375, median singleton score: 30.124967575073242, visited nodes (%): 38.060604095458984, solving time (ms): 140.0, median approximation score: 0.0]
[ 1046] BNT [score: 33050.65625, median singleton score: 53.419857025146484, visited nodes (%): 37.030303955078125, solving time (ms): 45365.0, median approximation score: 0.0]
[ 1046] CTS [score: 58761.609375, median singleton score: 34.554405212402344, visited nodes (%): 98.8484878540039, solving time (ms): 334.0, median approximation score: 1.0]
[ 1046] ANT-e [score: 56091.28125, median singleton score: 32.3914794921875, visited nodes (%): 98.8484878540039, solving time (ms): 8109.0, median approximation score: 0.0]
[ 1047] EDF [score: 19981.44921875, median singleton score: 26.574264526367188, visited nodes (%): 43.878787994384766, solving time (ms): 144.0, median approximation score: 0.0]
[ 1047] BNT [score: 27205.2421875, median singleton score: 44.84134292602539, visited nodes (%): 36.66666793823242, solving time (ms): 42862.0, median approximation score: 0.0]
[ 1047] CTS [score: 45957.234375, median singleton score: 26.352848052978516, visited nodes (%): 98.78787994384766, solving time (ms): 456.0, median approximation score: 0.9523809850215912]
[ 1047] ANT-e [score: 46953.0, median singleton score: 27.24325180053711, visited nodes (%): 98.42424011230469, solving time (ms): 7703.0, median approximation score: 0.0]
[ 1048] EDF [score: 19164.21875, median singleton score: 34.16548156738281, visited nodes (%): 33.57575988769531, solving time (ms): 135.0, median approximation score: 0.0]
[ 1048] BNT [score: 32823.98046875, median singleton score: 87.12947082519531, visited nodes (%): 15.272727966308594, solving time (ms): 22840.0, median approximation score: 0.0]
[ 1048] CTS [score: 58916.421875, median singleton score: 34.55792236328125, visited nodes (%): 98.8484878540039, solving time (ms): 345.0, median approximation score: 1.0]
[ 1048] ANT-e [score: 61143.22265625, median singleton score: 32.72421646118164, visited nodes (%): 98.8484878540039, solving time (ms): 7497.0, median approximation score: 0.0]
[ 1049] EDF [score: 19237.716796875, median singleton score: 32.08382034301758, visited nodes (%): 34.969696044921875, solving time (ms): 141.0, median approximation score: 0.0]
[ 1049] BNT [score: 57083.12890625, median singleton score: 128.7618408203125, visited nodes (%): 28.42424201965332, solving time (ms): 37079.0, median approximation score: 0.0]
[ 1049] CTS [score: 80759.421875, median singleton score: 75.70368194580078, visited nodes (%): 59.45454788208008, solving time (ms): 1365.0, median approximation score: 0.8961926102638245]
[ 1049] ANT-e [score: 114294.96875, median singleton score: 61.568138122558594, visited nodes (%): 96.6060562133789, solving time (ms): 161921.0, median approximation score: 0.0]
[ 1050] EDF [score: 18899.205078125, median singleton score: 32.52880096435547, visited nodes (%): 33.15151596069336, solving time (ms): 144.0, median approximation score: 0.0]
[ 1050] BNT [score: 47993.75390625, median singleton score: 235.1310272216797, visited nodes (%): 14.666666030883789, solving time (ms): 23023.0, median approximation score: 0.0]
[ 1050] CTS [score: 52112.8671875, median singleton score: 105.28762817382812, visited nodes (%): 27.57575798034668, solving time (ms): 3350.0, median approximation score: 0.0]
[ 1050] ANT-e [score: 156852.0, median singleton score: 83.50659942626953, visited nodes (%): 92.1212158203125, solving time (ms): 8304.0, median approximation score: 0.0]
[ 1051] EDF [score: 19659.576171875, median singleton score: 32.132102966308594, visited nodes (%): 36.42424392700195, solving time (ms): 161.0, median approximation score: 0.0]
[ 1051] BNT [score: 37511.17578125, median singleton score: 73.60076141357422, visited nodes (%): 30.72727394104004, solving time (ms): 40507.0, median approximation score: 0.0]
[ 1051] CTS [score: 69922.390625, median singleton score: 42.47218322753906, visited nodes (%): 96.6060562133789, solving time (ms): 374.0, median approximation score: 1.0]
[ 1051] ANT-e [score: 67496.171875, median singleton score: 37.642578125, visited nodes (%): 98.30303192138672, solving time (ms): 9510.0, median approximation score: 0.0]
[ 1052] EDF [score: 17496.439453125, median singleton score: 32.35898208618164, visited nodes (%): 31.878787994384766, solving time (ms): 130.0, median approximation score: 0.0]
[ 1052] BNT [score: 24786.296875, median singleton score: 58.36166000366211, visited nodes (%): 26.18181610107422, solving time (ms): 42898.0, median approximation score: 0.0]
[ 1052] CTS [score: 51213.73828125, median singleton score: 30.94562339782715, visited nodes (%): 97.51515197753906, solving time (ms): 342.0, median approximation score: 0.9375]
[ 1052] ANT-e [score: 54236.3671875, median singleton score: 31.757396697998047, visited nodes (%): 98.7272720336914, solving time (ms): 8818.0, median approximation score: 0.0]
[ 1053] EDF [score: 18879.939453125, median singleton score: 34.243614196777344, visited nodes (%): 31.57575798034668, solving time (ms): 148.0, median approximation score: 0.0]
[ 1053] BNT [score: 44092.8125, median singleton score: 150.72911071777344, visited nodes (%): 11.21212100982666, solving time (ms): 17536.0, median approximation score: 0.0]
[ 1053] CTS [score: 72527.2890625, median singleton score: 90.21603393554688, visited nodes (%): 44.727272033691406, solving time (ms): 1975.0, median approximation score: 0.0]
[ 1053] ANT-e [score: 147367.046875, median singleton score: 71.79011535644531, visited nodes (%): 95.33332824707031, solving time (ms): 164852.0, median approximation score: 0.0]
[ 1054] EDF [score: 19067.72265625, median singleton score: 31.60328483581543, visited nodes (%): 35.939395904541016, solving time (ms): 154.0, median approximation score: 0.0]
[ 1054] BNT [score: 47645.69921875, median singleton score: 99.87165832519531, visited nodes (%): 30.72727394104004, solving time (ms): 38175.0, median approximation score: 0.0]
[ 1054] CTS [score: 83422.515625, median singleton score: 64.3109130859375, visited nodes (%): 73.87879180908203, solving time (ms): 848.0, median approximation score: 0.9743589758872986]
[ 1054] ANT-e [score: 92917.40625, median singleton score: 45.487388610839844, visited nodes (%): 97.57575988769531, solving time (ms): 9043.0, median approximation score: 0.0]
[ 1055] EDF [score: 18882.46875, median singleton score: 31.75543212890625, visited nodes (%): 35.09090805053711, solving time (ms): 149.0, median approximation score: 0.0]
[ 1055] BNT [score: 77110.6796875, median singleton score: 222.98287963867188, visited nodes (%): 22.545454025268555, solving time (ms): 32466.0, median approximation score: 0.0]
[ 1055] CTS [score: 48269.36328125, median singleton score: 122.55310821533203, visited nodes (%): 20.545454025268555, solving time (ms): 3711.0, median approximation score: 0.0]
[ 1055] ANT-e [score: 181293.359375, median singleton score: 102.6569595336914, visited nodes (%): 89.21212005615234, solving time (ms): 8022.0, median approximation score: 0.0]
[ 1056] EDF [score: 19003.482421875, median singleton score: 35.36174011230469, visited nodes (%): 31.878787994384766, solving time (ms): 136.0, median approximation score: 0.0]
[ 1056] BNT [score: 63514.5703125, median singleton score: 159.65444946289062, visited nodes (%): 26.424240112304688, solving time (ms): 39101.0, median approximation score: 0.0]
[ 1056] CTS [score: 69865.7734375, median singleton score: 95.96489715576172, visited nodes (%): 40.727272033691406, solving time (ms): 2407.0, median approximation score: 0.0]
[ 1056] ANT-e [score: 136675.015625, median singleton score: 69.61964416503906, visited nodes (%): 94.90908813476562, solving time (ms): 8578.0, median approximation score: 0.0]
[ 1057] EDF [score: 19692.931640625, median singleton score: 30.294939041137695, visited nodes (%): 37.51515197753906, solving time (ms): 140.0, median approximation score: 0.0]
[ 1057] BNT [score: 37919.5625, median singleton score: 61.67577362060547, visited nodes (%): 36.181819915771484, solving time (ms): 47494.0, median approximation score: 0.0]
[ 1057] CTS [score: 71818.71875, median singleton score: 42.26738357543945, visited nodes (%): 97.33333587646484, solving time (ms): 396.0, median approximation score: 1.0263158082962036]
[ 1057] ANT-e [score: 66420.8984375, median singleton score: 36.40718078613281, visited nodes (%): 98.18182373046875, solving time (ms): 8761.0, median approximation score: 0.0]
[ 1058] EDF [score: 17608.322265625, median singleton score: 36.7767333984375, visited nodes (%): 28.0, solving time (ms): 128.0, median approximation score: 0.0]
[ 1058] BNT [score: 57967.01171875, median singleton score: 556.5243530273438, visited nodes (%): 8.121212005615234, solving time (ms): 11193.0, median approximation score: 0.0]
[ 1058] CTS [score: 77926.9609375, median singleton score: 71.43535614013672, visited nodes (%): 61.51515197753906, solving time (ms): 1164.0, median approximation score: 0.8928571045398712]
[ 1058] ANT-e [score: 105639.4921875, median singleton score: 54.053428649902344, visited nodes (%): 95.2727279663086, solving time (ms): 7940.0, median approximation score: 0.0]
[ 1059] EDF [score: 18888.20703125, median singleton score: 32.38090133666992, visited nodes (%): 33.45454788208008, solving time (ms): 136.0, median approximation score: 0.0]
[ 1059] BNT [score: 35594.61328125, median singleton score: 95.9934310913086, visited nodes (%): 22.060606002807617, solving time (ms): 31610.0, median approximation score: 0.0]
[ 1059] CTS [score: 80393.703125, median singleton score: 52.02972412109375, visited nodes (%): 87.63636016845703, solving time (ms): 517.0, median approximation score: 1.0]
[ 1059] ANT-e [score: 80620.6640625, median singleton score: 42.34187316894531, visited nodes (%): 98.06060791015625, solving time (ms): 7673.0, median approximation score: 0.0]
[ 1060] EDF [score: 18914.029296875, median singleton score: 33.72669219970703, visited nodes (%): 33.333335876464844, solving time (ms): 136.0, median approximation score: 0.0]
