Job name        : synthetic-superadditive
Num hosts       : 1
Num cores       : 40
Num of tasks    : 1
Job Output Follows ...
===============================================================================

[Benchmark] fixed number of agents: 150
[Benchmark] node-to-agent ratios: [1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]
[Benchmark] algorithms: [EDF, BNT, CTS, ANT-e]
[Benchmark] replicates: 100
[Benchmark] problem classes: [SUPERADDITIVE]
[Benchmark] session started

[    1] EDF [score: 3619.208740234375, median singleton score: 23.4786376953125, visited nodes (%): 100.0, solving time (ms): 23.0, median approximation score: 0.6875000298023224]
[ 1121] EDF [score: 22674.56640625, median singleton score: 23.05864906311035, visited nodes (%): 52.5555534362793, solving time (ms): 31.0, median approximation score: 0.4222222864627838]
[ 1121] BNT [score: 40140.25390625, median singleton score: 52.36167526245117, visited nodes (%): 41.94444274902344, solving time (ms): 19164.0, median approximation score: 0.0]
[ 1121] CTS [score: 77164.2109375, median singleton score: 42.66592025756836, visited nodes (%): 96.16666412353516, solving time (ms): 302.0, median approximation score: 0.9750000238418579]
[ 1121] ANT-e [score: 67382.2578125, median singleton score: 31.021116256713867, visited nodes (%): 98.55554962158203, solving time (ms): 8704.0, median approximation score: 0.0]
[ 1122] EDF [score: 22407.068359375, median singleton score: 22.478425979614258, visited nodes (%): 52.166664123535156, solving time (ms): 31.0, median approximation score: 0.4186047464609146]
[ 1122] BNT [score: 42599.89453125, median singleton score: 52.0207633972168, visited nodes (%): 45.11111068725586, solving time (ms): 19456.0, median approximation score: 0.0]
[ 1122] CTS [score: 76044.59375, median singleton score: 42.388267517089844, visited nodes (%): 95.38888549804688, solving time (ms): 385.0, median approximation score: 0.9756097793579102]
[ 1122] ANT-e [score: 66592.359375, median singleton score: 31.142131805419922, visited nodes (%): 98.05555725097656, solving time (ms): 8206.0, median approximation score: 0.0]
[ 1123] EDF [score: 24024.28125, median singleton score: 23.67917251586914, visited nodes (%): 54.888885498046875, solving time (ms): 33.0, median approximation score: 0.44680848717689514]
[ 1123] BNT [score: 42843.9765625, median singleton score: 50.44830322265625, visited nodes (%): 46.277774810791016, solving time (ms): 21353.0, median approximation score: 0.0]
[ 1123] CTS [score: 77549.4375, median singleton score: 42.935272216796875, visited nodes (%): 97.05555725097656, solving time (ms): 414.0, median approximation score: 0.9750000238418579]
[ 1123] ANT-e [score: 67504.2890625, median singleton score: 31.885578155517578, visited nodes (%): 98.72222137451172, solving time (ms): 9826.0, median approximation score: 0.0]
[ 1124] EDF [score: 22851.412109375, median singleton score: 22.649179458618164, visited nodes (%): 53.833335876464844, solving time (ms): 31.0, median approximation score: 0.4415185749530792]
[ 1124] BNT [score: 41190.49609375, median singleton score: 51.65010070800781, visited nodes (%): 44.55555725097656, solving time (ms): 19712.0, median approximation score: 0.0]
[ 1124] CTS [score: 74335.3515625, median singleton score: 41.95231246948242, visited nodes (%): 95.27777862548828, solving time (ms): 318.0, median approximation score: 0.9756097793579102]
[ 1124] ANT-e [score: 65130.4140625, median singleton score: 30.323986053466797, visited nodes (%): 98.77777862548828, solving time (ms): 9746.0, median approximation score: 0.0]
[ 1125] EDF [score: 24007.73046875, median singleton score: 23.33266830444336, visited nodes (%): 55.388893127441406, solving time (ms): 32.0, median approximation score: 0.45454536378383636]
[ 1125] BNT [score: 41668.28125, median singleton score: 49.41913604736328, visited nodes (%): 45.833335876464844, solving time (ms): 20172.0, median approximation score: 0.0]
[ 1125] CTS [score: 73328.5546875, median singleton score: 41.577911376953125, visited nodes (%): 94.16666412353516, solving time (ms): 420.0, median approximation score: 0.9736841917037964]
[ 1125] ANT-e [score: 65312.6015625, median singleton score: 31.344572067260742, visited nodes (%): 98.16667175292969, solving time (ms): 8824.0, median approximation score: 0.0]
[ 1126] EDF [score: 23132.810546875, median singleton score: 23.234844207763672, visited nodes (%): 53.22222137451172, solving time (ms): 32.0, median approximation score: 0.42857132852077484]
[ 1126] BNT [score: 42788.41015625, median singleton score: 49.21634292602539, visited nodes (%): 46.83333206176758, solving time (ms): 21195.0, median approximation score: 0.0]
[ 1126] CTS [score: 75224.5234375, median singleton score: 42.00307846069336, visited nodes (%): 95.38888549804688, solving time (ms): 330.0, median approximation score: 0.9736842513084412]
[ 1126] ANT-e [score: 65532.46875, median singleton score: 31.411975860595703, visited nodes (%): 98.44444274902344, solving time (ms): 8940.0, median approximation score: 0.0]
[ 1127] EDF [score: 24256.71484375, median singleton score: 23.106586456298828, visited nodes (%): 55.722225189208984, solving time (ms): 32.0, median approximation score: 0.4594596028327942]
[ 1127] BNT [score: 43124.09765625, median singleton score: 51.94135665893555, visited nodes (%): 45.94444274902344, solving time (ms): 20496.0, median approximation score: 0.0]
[ 1127] CTS [score: 75288.609375, median singleton score: 41.63360595703125, visited nodes (%): 95.61111450195312, solving time (ms): 319.0, median approximation score: 0.9743589758872986]
[ 1127] ANT-e [score: 66242.015625, median singleton score: 31.8465576171875, visited nodes (%): 98.22222137451172, solving time (ms): 102171.0, median approximation score: 0.0]
[ 1128] EDF [score: 22594.146484375, median singleton score: 22.7177734375, visited nodes (%): 53.0555534362793, solving time (ms): 32.0, median approximation score: 0.4255320578813553]
[ 1128] BNT [score: 42405.03125, median singleton score: 49.49224853515625, visited nodes (%): 46.05555725097656, solving time (ms): 20372.0, median approximation score: 0.0]
[ 1128] CTS [score: 78041.6015625, median singleton score: 42.30992889404297, visited nodes (%): 98.16667175292969, solving time (ms): 324.0, median approximation score: 0.976190447807312]
[ 1128] ANT-e [score: 66369.3203125, median singleton score: 31.558876037597656, visited nodes (%): 98.38888549804688, solving time (ms): 104592.0, median approximation score: 0.0]
[ 1129] EDF [score: 22557.515625, median singleton score: 23.510669708251953, visited nodes (%): 51.5, solving time (ms): 31.0, median approximation score: 0.4021276831626892]
[ 1129] BNT [score: 40969.14453125, median singleton score: 52.098724365234375, visited nodes (%): 44.16666793823242, solving time (ms): 19874.0, median approximation score: 0.0]
[ 1129] CTS [score: 75786.5703125, median singleton score: 42.253761291503906, visited nodes (%): 95.66666412353516, solving time (ms): 355.0, median approximation score: 0.9749999642372131]
[ 1129] ANT-e [score: 65738.7265625, median singleton score: 30.541990280151367, visited nodes (%): 98.6111068725586, solving time (ms): 8589.0, median approximation score: 0.0]
[ 1130] EDF [score: 23414.748046875, median singleton score: 22.863487243652344, visited nodes (%): 54.22222137451172, solving time (ms): 32.0, median approximation score: 0.44708842039108276]
[ 1130] BNT [score: 43445.63671875, median singleton score: 48.08103561401367, visited nodes (%): 47.388885498046875, solving time (ms): 20750.0, median approximation score: 0.0]
[ 1130] CTS [score: 75971.1171875, median singleton score: 42.170127868652344, visited nodes (%): 96.38888549804688, solving time (ms): 421.0, median approximation score: 0.9749999642372131]
[ 1130] ANT-e [score: 65723.8046875, median singleton score: 31.037044525146484, visited nodes (%): 98.0, solving time (ms): 105289.0, median approximation score: 0.0]
[ 1131] EDF [score: 23440.763671875, median singleton score: 23.150192260742188, visited nodes (%): 54.66666793823242, solving time (ms): 33.0, median approximation score: 0.4374999850988388]
[ 1131] BNT [score: 43156.40234375, median singleton score: 49.443031311035156, visited nodes (%): 46.77777862548828, solving time (ms): 20698.0, median approximation score: 0.0]
[ 1131] CTS [score: 74697.375, median singleton score: 41.93617630004883, visited nodes (%): 94.6111068725586, solving time (ms): 419.0, median approximation score: 0.9729730188846588]
[ 1131] ANT-e [score: 68627.65625, median singleton score: 32.983924865722656, visited nodes (%): 98.11111450195312, solving time (ms): 9972.0, median approximation score: 0.0]
[ 1132] EDF [score: 22979.36328125, median singleton score: 23.1721248626709, visited nodes (%): 52.77777862548828, solving time (ms): 31.0, median approximation score: 0.41999995708465576]
[ 1132] BNT [score: 43843.8984375, median singleton score: 50.13983154296875, visited nodes (%): 47.22222137451172, solving time (ms): 20652.0, median approximation score: 0.0]
[ 1132] CTS [score: 76893.546875, median singleton score: 43.185791015625, visited nodes (%): 96.27777862548828, solving time (ms): 383.0, median approximation score: 0.9743589162826538]
[ 1132] ANT-e [score: 67524.71875, median singleton score: 32.20075225830078, visited nodes (%): 98.5, solving time (ms): 100741.0, median approximation score: 0.0]
[ 1133] EDF [score: 23118.099609375, median singleton score: 23.623889923095703, visited nodes (%): 53.27777862548828, solving time (ms): 32.0, median approximation score: 0.4252658933401108]
[ 1133] BNT [score: 41108.3203125, median singleton score: 48.77546691894531, visited nodes (%): 44.22222137451172, solving time (ms): 19966.0, median approximation score: 0.0]
[ 1133] CTS [score: 76828.296875, median singleton score: 42.397735595703125, visited nodes (%): 96.16666412353516, solving time (ms): 367.0, median approximation score: 0.9750000238418579]
[ 1133] ANT-e [score: 67538.984375, median singleton score: 32.36328125, visited nodes (%): 98.05555725097656, solving time (ms): 9440.0, median approximation score: 0.0]
[ 1134] EDF [score: 23232.029296875, median singleton score: 23.294376373291016, visited nodes (%): 53.500003814697266, solving time (ms): 32.0, median approximation score: 0.4252660423517227]
[ 1134] BNT [score: 42822.5390625, median singleton score: 53.00095748901367, visited nodes (%): 45.0, solving time (ms): 20177.0, median approximation score: 0.0]
[ 1134] CTS [score: 78096.1484375, median singleton score: 43.67519760131836, visited nodes (%): 96.72222137451172, solving time (ms): 323.0, median approximation score: 0.9750000238418579]
[ 1134] ANT-e [score: 69593.4453125, median singleton score: 33.85151290893555, visited nodes (%): 98.55554962158203, solving time (ms): 10693.0, median approximation score: 0.0]
[ 1135] EDF [score: 23018.380859375, median singleton score: 23.017284393310547, visited nodes (%): 53.22222137451172, solving time (ms): 32.0, median approximation score: 0.4321252703666687]
[ 1135] BNT [score: 42687.3203125, median singleton score: 49.49961471557617, visited nodes (%): 46.88888931274414, solving time (ms): 21445.0, median approximation score: 0.0]
[ 1135] CTS [score: 73751.5390625, median singleton score: 42.25910186767578, visited nodes (%): 94.22222137451172, solving time (ms): 379.0, median approximation score: 0.9743589758872986]
[ 1135] ANT-e [score: 66420.9921875, median singleton score: 31.83361053466797, visited nodes (%): 98.44444274902344, solving time (ms): 9980.0, median approximation score: 0.0]
[ 1136] EDF [score: 23979.2421875, median singleton score: 22.789743423461914, visited nodes (%): 55.777774810791016, solving time (ms): 32.0, median approximation score: 0.46247655153274536]
[ 1136] BNT [score: 42032.5546875, median singleton score: 48.083091735839844, visited nodes (%): 46.22222137451172, solving time (ms): 20326.0, median approximation score: 0.0]
[ 1136] CTS [score: 75614.6484375, median singleton score: 41.78630828857422, visited nodes (%): 96.61111450195312, solving time (ms): 434.0, median approximation score: 0.974359005689621]
[ 1136] ANT-e [score: 66287.28125, median singleton score: 31.69156837463379, visited nodes (%): 98.55554962158203, solving time (ms): 103630.0, median approximation score: 0.0]
[ 1137] EDF [score: 23540.515625, median singleton score: 22.77771759033203, visited nodes (%): 55.777774810791016, solving time (ms): 34.0, median approximation score: 0.45454537868499756]
[ 1137] BNT [score: 40639.76171875, median singleton score: 48.832481384277344, visited nodes (%): 44.16666793823242, solving time (ms): 19905.0, median approximation score: 0.0]
[ 1137] CTS [score: 76719.1328125, median singleton score: 41.70928955078125, visited nodes (%): 98.11111450195312, solving time (ms): 418.0, median approximation score: 0.9756097793579102]
[ 1137] ANT-e [score: 65695.7734375, median singleton score: 30.29536247253418, visited nodes (%): 98.66667175292969, solving time (ms): 9626.0, median approximation score: 0.0]
[ 1138] EDF [score: 23835.755859375, median singleton score: 23.356826782226562, visited nodes (%): 55.333335876464844, solving time (ms): 32.0, median approximation score: 0.45833323895931244]
[ 1138] BNT [score: 42604.78125, median singleton score: 50.062774658203125, visited nodes (%): 46.83333206176758, solving time (ms): 20784.0, median approximation score: 0.0]
[ 1138] CTS [score: 77117.234375, median singleton score: 43.0119743347168, visited nodes (%): 97.61111450195312, solving time (ms): 337.0, median approximation score: 0.9756097793579102]
[ 1138] ANT-e [score: 65651.34375, median singleton score: 31.1677303314209, visited nodes (%): 98.22222137451172, solving time (ms): 8333.0, median approximation score: 0.0]
[ 1139] EDF [score: 22851.427734375, median singleton score: 22.31148910522461, visited nodes (%): 53.72222137451172, solving time (ms): 32.0, median approximation score: 0.4415184259414673]
[ 1139] BNT [score: 41216.46875, median singleton score: 49.1674690246582, visited nodes (%): 45.11111068725586, solving time (ms): 20504.0, median approximation score: 0.0]
[ 1139] CTS [score: 75513.953125, median singleton score: 41.410160064697266, visited nodes (%): 96.55555725097656, solving time (ms): 301.0, median approximation score: 0.9749999642372131]
[ 1139] ANT-e [score: 66054.1171875, median singleton score: 31.287063598632812, visited nodes (%): 98.83333587646484, solving time (ms): 9817.0, median approximation score: 0.0]
[ 1140] EDF [score: 23256.921875, median singleton score: 23.66860580444336, visited nodes (%): 52.666664123535156, solving time (ms): 32.0, median approximation score: 0.42553186416625977]
[ 1140] BNT [score: 42238.4453125, median singleton score: 50.830726623535156, visited nodes (%): 45.61111068725586, solving time (ms): 20889.0, median approximation score: 0.0]
[ 1140] CTS [score: 76342.5546875, median singleton score: 44.12822723388672, visited nodes (%): 94.94445037841797, solving time (ms): 359.0, median approximation score: 0.9750000238418579]
[ 1140] ANT-e [score: 67472.15625, median singleton score: 32.2274055480957, visited nodes (%): 97.94444274902344, solving time (ms): 9973.0, median approximation score: 0.0]
[ 1141] EDF [score: 23018.28125, median singleton score: 22.9561824798584, visited nodes (%): 53.333335876464844, solving time (ms): 31.0, median approximation score: 0.4285712242126465]
[ 1141] BNT [score: 42235.2421875, median singleton score: 50.303077697753906, visited nodes (%): 45.166664123535156, solving time (ms): 21186.0, median approximation score: 0.0]
[ 1141] CTS [score: 75479.2421875, median singleton score: 41.47190475463867, visited nodes (%): 95.61111450195312, solving time (ms): 357.0, median approximation score: 0.9743589758872986]
[ 1141] ANT-e [score: 68708.765625, median singleton score: 31.487394332885742, visited nodes (%): 98.27777862548828, solving time (ms): 8439.0, median approximation score: 0.0]
[ 1142] EDF [score: 22887.162109375, median singleton score: 22.777986526489258, visited nodes (%): 54.11111068725586, solving time (ms): 32.0, median approximation score: 0.4375001788139343]
[ 1142] BNT [score: 42254.0234375, median singleton score: 47.26750564575195, visited nodes (%): 47.55555725097656, solving time (ms): 21545.0, median approximation score: 0.0]
[ 1142] CTS [score: 77092.953125, median singleton score: 42.78578186035156, visited nodes (%): 97.72222137451172, solving time (ms): 382.0, median approximation score: 0.9767442047595978]
[ 1142] ANT-e [score: 64508.0390625, median singleton score: 29.699241638183594, visited nodes (%): 97.83333587646484, solving time (ms): 108117.0, median approximation score: 0.0]
[ 1143] EDF [score: 23332.08984375, median singleton score: 23.55414581298828, visited nodes (%): 53.22222137451172, solving time (ms): 33.0, median approximation score: 0.4305020570755005]
[ 1143] BNT [score: 40994.36328125, median singleton score: 48.64988708496094, visited nodes (%): 45.0, solving time (ms): 21008.0, median approximation score: 0.0]
[ 1143] CTS [score: 76173.34375, median singleton score: 43.293636322021484, visited nodes (%): 94.3888931274414, solving time (ms): 346.0, median approximation score: 0.974359005689621]
[ 1143] ANT-e [score: 66611.5234375, median singleton score: 31.752460479736328, visited nodes (%): 98.44444274902344, solving time (ms): 10583.0, median approximation score: 0.0]
[ 1144] EDF [score: 22893.916015625, median singleton score: 22.899978637695312, visited nodes (%): 52.999996185302734, solving time (ms): 31.0, median approximation score: 0.41666680574417114]
[ 1144] BNT [score: 42050.2578125, median singleton score: 51.81077575683594, visited nodes (%): 45.166664123535156, solving time (ms): 20517.0, median approximation score: 0.0]
[ 1144] CTS [score: 75956.5390625, median singleton score: 42.110843658447266, visited nodes (%): 96.66666412353516, solving time (ms): 372.0, median approximation score: 0.9743589758872986]
[ 1144] ANT-e [score: 65996.15625, median singleton score: 31.859928131103516, visited nodes (%): 98.16667175292969, solving time (ms): 7858.0, median approximation score: 0.0]
[ 1145] EDF [score: 22685.41796875, median singleton score: 23.660663604736328, visited nodes (%): 52.0, solving time (ms): 31.0, median approximation score: 0.4205261617898941]
[ 1145] BNT [score: 44422.0546875, median singleton score: 52.33159255981445, visited nodes (%): 46.66666793823242, solving time (ms): 21035.0, median approximation score: 0.0]
[ 1145] CTS [score: 73159.90625, median singleton score: 43.05776596069336, visited nodes (%): 91.83333587646484, solving time (ms): 366.0, median approximation score: 0.9743589162826538]
[ 1145] ANT-e [score: 67682.9609375, median singleton score: 32.21878433227539, visited nodes (%): 97.77777862548828, solving time (ms): 8689.0, median approximation score: 0.0]
[ 1146] EDF [score: 22729.724609375, median singleton score: 22.68641471862793, visited nodes (%): 52.22222137451172, solving time (ms): 31.0, median approximation score: 0.4130435734987259]
[ 1146] BNT [score: 41677.98046875, median singleton score: 51.752159118652344, visited nodes (%): 45.166664123535156, solving time (ms): 20388.0, median approximation score: 0.0]
[ 1146] CTS [score: 78085.5625, median singleton score: 42.99778747558594, visited nodes (%): 96.88888549804688, solving time (ms): 392.0, median approximation score: 0.9756097197532654]
[ 1146] ANT-e [score: 66895.6328125, median singleton score: 32.525062561035156, visited nodes (%): 97.88888549804688, solving time (ms): 8842.0, median approximation score: 0.0]
[ 1147] EDF [score: 23058.892578125, median singleton score: 22.827438354492188, visited nodes (%): 53.5555534362793, solving time (ms): 32.0, median approximation score: 0.4375000447034836]
[ 1147] BNT [score: 41978.65625, median singleton score: 48.01836395263672, visited nodes (%): 45.5, solving time (ms): 20874.0, median approximation score: 0.0]
[ 1147] CTS [score: 78754.640625, median singleton score: 42.45212936401367, visited nodes (%): 98.16667175292969, solving time (ms): 328.0, median approximation score: 0.9761905074119568]
[ 1147] ANT-e [score: 66718.8046875, median singleton score: 31.563732147216797, visited nodes (%): 98.77777862548828, solving time (ms): 108217.0, median approximation score: 0.0]
[ 1148] EDF [score: 23507.404296875, median singleton score: 23.035524368286133, visited nodes (%): 54.333335876464844, solving time (ms): 35.0, median approximation score: 0.454545333981514]
[ 1148] BNT [score: 41521.59375, median singleton score: 50.08612823486328, visited nodes (%): 44.4444465637207, solving time (ms): 20433.0, median approximation score: 0.0]
[ 1148] CTS [score: 75792.6484375, median singleton score: 42.323612213134766, visited nodes (%): 95.66666412353516, solving time (ms): 434.0, median approximation score: 0.9756097793579102]
[ 1148] ANT-e [score: 66170.578125, median singleton score: 31.070341110229492, visited nodes (%): 98.55554962158203, solving time (ms): 105283.0, median approximation score: 0.0]
[ 1149] EDF [score: 24245.5390625, median singleton score: 22.99126625061035, visited nodes (%): 56.722225189208984, solving time (ms): 34.0, median approximation score: 0.45945945382118225]
[ 1149] BNT [score: 40909.35546875, median singleton score: 50.119930267333984, visited nodes (%): 44.94444274902344, solving time (ms): 20024.0, median approximation score: 0.0]
[ 1149] CTS [score: 72158.734375, median singleton score: 40.952816009521484, visited nodes (%): 92.55554962158203, solving time (ms): 365.0, median approximation score: 0.9736841917037964]
[ 1149] ANT-e [score: 66210.1328125, median singleton score: 31.238985061645508, visited nodes (%): 98.6111068725586, solving time (ms): 10406.0, median approximation score: 0.0]
[ 1150] EDF [score: 23036.021484375, median singleton score: 23.075389862060547, visited nodes (%): 53.94444274902344, solving time (ms): 32.0, median approximation score: 0.4390242248773575]
[ 1150] BNT [score: 43853.3046875, median singleton score: 49.62289810180664, visited nodes (%): 47.94444274902344, solving time (ms): 20648.0, median approximation score: 0.0]
[ 1150] CTS [score: 75606.78125, median singleton score: 41.51288986206055, visited nodes (%): 96.77777862548828, solving time (ms): 356.0, median approximation score: 0.974359005689621]
[ 1150] ANT-e [score: 66358.640625, median singleton score: 31.498647689819336, visited nodes (%): 98.33333587646484, solving time (ms): 9496.0, median approximation score: 0.0]
[ 1151] EDF [score: 22781.822265625, median singleton score: 22.910219192504883, visited nodes (%): 53.16666793823242, solving time (ms): 32.0, median approximation score: 0.4301949143409729]
[ 1151] BNT [score: 42470.5, median singleton score: 50.074405670166016, visited nodes (%): 46.72222137451172, solving time (ms): 21020.0, median approximation score: 0.0]
[ 1151] CTS [score: 74918.4921875, median singleton score: 42.113285064697266, visited nodes (%): 95.44445037841797, solving time (ms): 375.0, median approximation score: 0.9743589758872986]
[ 1151] ANT-e [score: 65857.1171875, median singleton score: 31.04156494140625, visited nodes (%): 98.44444274902344, solving time (ms): 8601.0, median approximation score: 0.0]
[ 1152] EDF [score: 22858.70703125, median singleton score: 23.082231521606445, visited nodes (%): 52.9444465637207, solving time (ms): 32.0, median approximation score: 0.42111100256443024]
[ 1152] BNT [score: 41494.05078125, median singleton score: 53.50189208984375, visited nodes (%): 43.72222137451172, solving time (ms): 19859.0, median approximation score: 0.0]
[ 1152] CTS [score: 74273.609375, median singleton score: 43.520233154296875, visited nodes (%): 92.27777862548828, solving time (ms): 472.0, median approximation score: 0.9743589758872986]
[ 1152] ANT-e [score: 67531.4765625, median singleton score: 31.510766983032227, visited nodes (%): 98.0, solving time (ms): 9506.0, median approximation score: 0.0]
[ 1153] EDF [score: 22983.431640625, median singleton score: 23.264110565185547, visited nodes (%): 53.11111068725586, solving time (ms): 31.0, median approximation score: 0.4285716265439987]
[ 1153] BNT [score: 41159.953125, median singleton score: 51.735111236572266, visited nodes (%): 44.33333206176758, solving time (ms): 20247.0, median approximation score: 0.0]
[ 1153] CTS [score: 74106.9453125, median singleton score: 43.289100646972656, visited nodes (%): 94.16666412353516, solving time (ms): 417.0, median approximation score: 0.9736842513084412]
[ 1153] ANT-e [score: 66391.1328125, median singleton score: 32.23789596557617, visited nodes (%): 98.0, solving time (ms): 9879.0, median approximation score: 0.0]
[ 1154] EDF [score: 23046.029296875, median singleton score: 22.34085464477539, visited nodes (%): 54.44444274902344, solving time (ms): 32.0, median approximation score: 0.4382621645927429]
[ 1154] BNT [score: 42347.95703125, median singleton score: 53.246150970458984, visited nodes (%): 44.27777862548828, solving time (ms): 20369.0, median approximation score: 0.0]
[ 1154] CTS [score: 75993.6015625, median singleton score: 41.23957061767578, visited nodes (%): 96.55555725097656, solving time (ms): 383.0, median approximation score: 0.9750000238418579]
[ 1154] ANT-e [score: 67424.6796875, median singleton score: 31.802021026611328, visited nodes (%): 98.38888549804688, solving time (ms): 9458.0, median approximation score: 0.0]
[ 1155] EDF [score: 23338.478515625, median singleton score: 23.43124771118164, visited nodes (%): 54.11111068725586, solving time (ms): 32.0, median approximation score: 0.43826234340667725]
[ 1155] BNT [score: 41301.24609375, median singleton score: 50.6535530090332, visited nodes (%): 44.11111068725586, solving time (ms): 19497.0, median approximation score: 0.0]
[ 1155] CTS [score: 77245.7265625, median singleton score: 43.52042007446289, visited nodes (%): 96.22222137451172, solving time (ms): 400.0, median approximation score: 0.9761905074119568]
[ 1155] ANT-e [score: 66551.75, median singleton score: 31.26078987121582, visited nodes (%): 98.5, solving time (ms): 8029.0, median approximation score: 0.0]
[ 1156] EDF [score: 22627.259765625, median singleton score: 23.33695411682129, visited nodes (%): 52.38888931274414, solving time (ms): 31.0, median approximation score: 0.41897979378700256]
[ 1156] BNT [score: 41146.9296875, median singleton score: 49.817989349365234, visited nodes (%): 44.27777862548828, solving time (ms): 20204.0, median approximation score: 0.0]
[ 1156] CTS [score: 73935.875, median singleton score: 42.34601593017578, visited nodes (%): 93.72222137451172, solving time (ms): 354.0, median approximation score: 0.9743589758872986]
[ 1156] ANT-e [score: 67404.3671875, median singleton score: 32.56438064575195, visited nodes (%): 98.77777862548828, solving time (ms): 9105.0, median approximation score: 0.0]
[ 1157] EDF [score: 23076.98046875, median singleton score: 22.822481155395508, visited nodes (%): 54.000003814697266, solving time (ms): 31.0, median approximation score: 0.43589745461940765]
[ 1157] BNT [score: 42381.3671875, median singleton score: 52.99979782104492, visited nodes (%): 45.44444274902344, solving time (ms): 19475.0, median approximation score: 0.0]
[ 1157] CTS [score: 76403.515625, median singleton score: 42.62437438964844, visited nodes (%): 96.38888549804688, solving time (ms): 269.0, median approximation score: 0.9750000238418579]
[ 1157] ANT-e [score: 67337.125, median singleton score: 31.71724510192871, visited nodes (%): 98.72222137451172, solving time (ms): 9040.0, median approximation score: 0.0]
[ 1158] EDF [score: 23718.623046875, median singleton score: 23.86106300354004, visited nodes (%): 53.61111068725586, solving time (ms): 31.0, median approximation score: 0.43461526930332184]
[ 1158] BNT [score: 42944.34765625, median singleton score: 50.297325134277344, visited nodes (%): 46.83333206176758, solving time (ms): 20523.0, median approximation score: 0.0]
[ 1158] CTS [score: 77269.8046875, median singleton score: 43.22704315185547, visited nodes (%): 96.16666412353516, solving time (ms): 327.0, median approximation score: 0.9749999642372131]
[ 1158] ANT-e [score: 67171.484375, median singleton score: 32.25876235961914, visited nodes (%): 98.44444274902344, solving time (ms): 8617.0, median approximation score: 0.0]
[ 1159] EDF [score: 23055.880859375, median singleton score: 22.65057373046875, visited nodes (%): 54.16666793823242, solving time (ms): 31.0, median approximation score: 0.44058816134929657]
[ 1159] BNT [score: 42292.02734375, median singleton score: 53.221439361572266, visited nodes (%): 44.55555725097656, solving time (ms): 19153.0, median approximation score: 0.0]
[ 1159] CTS [score: 74576.2578125, median singleton score: 41.264766693115234, visited nodes (%): 95.44445037841797, solving time (ms): 358.0, median approximation score: 0.9756097793579102]
[ 1159] ANT-e [score: 65897.8828125, median singleton score: 31.134389877319336, visited nodes (%): 98.16667175292969, solving time (ms): 99548.0, median approximation score: 0.0]
[ 1160] EDF [score: 23601.541015625, median singleton score: 23.585214614868164, visited nodes (%): 53.77777862548828, solving time (ms): 34.0, median approximation score: 0.4401005059480667]
[ 1160] BNT [score: 41851.12890625, median singleton score: 50.130062103271484, visited nodes (%): 44.666664123535156, solving time (ms): 20605.0, median approximation score: 0.0]
[ 1160] CTS [score: 76660.1171875, median singleton score: 42.589447021484375, visited nodes (%): 95.66666412353516, solving time (ms): 345.0, median approximation score: 0.9756097197532654]
[ 1160] ANT-e [score: 66560.28125, median singleton score: 31.23195457458496, visited nodes (%): 98.44444274902344, solving time (ms): 11477.0, median approximation score: 0.0]
[ 1161] EDF [score: 22767.4375, median singleton score: 22.47365379333496, visited nodes (%): 53.72222137451172, solving time (ms): 32.0, median approximation score: 0.43534012138843536]
[ 1161] BNT [score: 41509.84765625, median singleton score: 48.01881790161133, visited nodes (%): 46.0, solving time (ms): 21379.0, median approximation score: 0.0]
[ 1161] CTS [score: 74587.5625, median singleton score: 41.21084976196289, visited nodes (%): 95.5, solving time (ms): 322.0, median approximation score: 0.9736841917037964]
[ 1161] ANT-e [score: 66851.0390625, median singleton score: 31.7028751373291, visited nodes (%): 98.33333587646484, solving time (ms): 9880.0, median approximation score: 0.0]
[ 1162] EDF [score: 23258.779296875, median singleton score: 23.05008888244629, visited nodes (%): 54.388885498046875, solving time (ms): 32.0, median approximation score: 0.4456266164779663]
[ 1162] BNT [score: 42125.48828125, median singleton score: 50.4007568359375, visited nodes (%): 46.16666793823242, solving time (ms): 20708.0, median approximation score: 0.0]
[ 1162] CTS [score: 74755.046875, median singleton score: 41.64821243286133, visited nodes (%): 96.05555725097656, solving time (ms): 364.0, median approximation score: 0.9749999940395355]
[ 1162] ANT-e [score: 65527.4140625, median singleton score: 31.02263069152832, visited nodes (%): 98.6111068725586, solving time (ms): 101759.0, median approximation score: 0.0]
[ 1163] EDF [score: 23304.6953125, median singleton score: 23.097768783569336, visited nodes (%): 54.44444274902344, solving time (ms): 33.0, median approximation score: 0.44058798253536224]
[ 1163] BNT [score: 42362.01171875, median singleton score: 52.27460479736328, visited nodes (%): 45.66666793823242, solving time (ms): 19830.0, median approximation score: 0.0]
[ 1163] CTS [score: 76377.6171875, median singleton score: 42.50975036621094, visited nodes (%): 96.44444274902344, solving time (ms): 331.0, median approximation score: 0.9761905074119568]
[ 1163] ANT-e [score: 65321.67578125, median singleton score: 30.09772300720215, visited nodes (%): 98.27777862548828, solving time (ms): 9309.0, median approximation score: 0.0]
[ 1164] EDF [score: 23335.64453125, median singleton score: 22.954364776611328, visited nodes (%): 54.000003814697266, solving time (ms): 35.0, median approximation score: 0.44281041622161865]
