Job name        : med-synthetic-uc_agent-based
Num hosts       : 1
Num cores       : 40
Num of tasks    : 1
Job Output Follows ...
===============================================================================

[Benchmark] fixed number of agents: 15
[Benchmark] node-to-agent ratios: [1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]
[Benchmark] algorithms: [EDF, BNT, CTS, ANT-e]
[Benchmark] replicates: 100
[Benchmark] problem classes: [UC_AGENT_BASED]
[Benchmark] session started

[    1] EDF [score: 304.5690002441406, median singleton score: 17.566539764404297, visited nodes (%): 100.0, solving time (ms): 15.0, median approximation score: 1.0]
[  818] ANT-e [score: 11550.5087890625, median singleton score: 74.29283142089844, visited nodes (%): 95.55555725097656, solving time (ms): 17.0, median approximation score: 0.0]
[  819] EDF [score: 1532.42333984375, median singleton score: 10.658909797668457, visited nodes (%): 96.29629516601562, solving time (ms): 7.0, median approximation score: 1.0]
[  819] BNT [score: 2164.991455078125, median singleton score: 15.254633903503418, visited nodes (%): 86.66666412353516, solving time (ms): 110.0, median approximation score: 1.3333333730697632]
[  819] CTS [score: 2436.421630859375, median singleton score: 7.348008632659912, visited nodes (%): 94.81481170654297, solving time (ms): 7.0, median approximation score: 0.7142857313156128]
[  819] ANT-e [score: 1276.12548828125, median singleton score: 9.106212615966797, visited nodes (%): 100.0, solving time (ms): 2813.0, median approximation score: 0.0]
[  820] EDF [score: 2222.534912109375, median singleton score: 17.095195770263672, visited nodes (%): 88.14814758300781, solving time (ms): 9.0, median approximation score: 0.1282050758600235]
[  820] BNT [score: 3120.382080078125, median singleton score: 20.965007781982422, visited nodes (%): 82.96295928955078, solving time (ms): 129.0, median approximation score: 0.13333311676979065]
[  820] CTS [score: 4264.6943359375, median singleton score: 15.126137733459473, visited nodes (%): 99.2592544555664, solving time (ms): 7.0, median approximation score: 0.16406236588954926]
[  820] ANT-e [score: 13382.0673828125, median singleton score: 102.2855224609375, visited nodes (%): 92.59259033203125, solving time (ms): 3738.0, median approximation score: 0.0]
[  821] EDF [score: 2197.1318359375, median singleton score: 16.10675621032715, visited nodes (%): 90.37036895751953, solving time (ms): 9.0, median approximation score: 0.0]
[  821] BNT [score: 3789.302001953125, median singleton score: 24.86761474609375, visited nodes (%): 72.59259033203125, solving time (ms): 77.0, median approximation score: 0.0]
[  821] CTS [score: 4853.0166015625, median singleton score: 18.816570281982422, visited nodes (%): 96.29629516601562, solving time (ms): 9.0, median approximation score: 0.0]
[  821] ANT-e [score: 8175.56640625, median singleton score: 18.643280029296875, visited nodes (%): 34.074073791503906, solving time (ms): 3193.0, median approximation score: 0.0]
[  822] EDF [score: 1796.1781005859375, median singleton score: 12.357036590576172, visited nodes (%): 98.51852416992188, solving time (ms): 8.0, median approximation score: 1.0909091234207153]
[  822] BNT [score: 2944.400146484375, median singleton score: 16.012042999267578, visited nodes (%): 84.44444274902344, solving time (ms): 84.0, median approximation score: 1.2222222089767456]
[  822] CTS [score: 2814.3134765625, median singleton score: 10.91734790802002, visited nodes (%): 100.0, solving time (ms): 6.0, median approximation score: 1.2000000476837158]
[  822] ANT-e [score: 1623.111083984375, median singleton score: 11.440943717956543, visited nodes (%): 99.2592544555664, solving time (ms): 513.0, median approximation score: 0.0]
[  823] EDF [score: 1714.618408203125, median singleton score: 11.467010498046875, visited nodes (%): 98.51852416992188, solving time (ms): 8.0, median approximation score: 1.100000023841858]
[  823] BNT [score: 2223.291259765625, median singleton score: 16.13572120666504, visited nodes (%): 85.18518829345703, solving time (ms): 164.0, median approximation score: 1.2857143878936768]
[  823] CTS [score: 2621.642822265625, median singleton score: 9.170514106750488, visited nodes (%): 99.2592544555664, solving time (ms): 11.0, median approximation score: 0.800000011920929]
[  823] ANT-e [score: 1463.1778564453125, median singleton score: 10.331467628479004, visited nodes (%): 99.2592544555664, solving time (ms): 206.0, median approximation score: 0.0]
[  824] EDF [score: 2062.1162109375, median singleton score: 13.207473754882812, visited nodes (%): 97.03703308105469, solving time (ms): 8.0, median approximation score: 1.5]
[  824] BNT [score: 2781.749755859375, median singleton score: 19.258193969726562, visited nodes (%): 82.96295928955078, solving time (ms): 84.0, median approximation score: 1.666666865348816]
[  824] CTS [score: 3171.84033203125, median singleton score: 11.337215423583984, visited nodes (%): 98.51852416992188, solving time (ms): 8.0, median approximation score: 1.25]
[  824] ANT-e [score: 5794.5673828125, median singleton score: 25.902076721191406, visited nodes (%): 98.51852416992188, solving time (ms): 22.0, median approximation score: 0.0]
[  825] EDF [score: 2403.765380859375, median singleton score: 16.479721069335938, visited nodes (%): 83.70370483398438, solving time (ms): 10.0, median approximation score: 0.18965521454811096]
[  825] BNT [score: 5482.7470703125, median singleton score: 25.97052764892578, visited nodes (%): 56.296295166015625, solving time (ms): 91.0, median approximation score: 0.08333329111337662]
[  825] CTS [score: 4519.93310546875, median singleton score: 12.975598335266113, visited nodes (%): 81.48148345947266, solving time (ms): 15.0, median approximation score: 0.11538449674844742]
[  825] ANT-e [score: 16973.19140625, median singleton score: 134.72293090820312, visited nodes (%): 89.62963104248047, solving time (ms): 3747.0, median approximation score: 0.0]
[  826] EDF [score: 2351.539794921875, median singleton score: 15.681197166442871, visited nodes (%): 91.85185241699219, solving time (ms): 10.0, median approximation score: 0.6363636255264282]
[  826] BNT [score: 3626.571533203125, median singleton score: 29.77821159362793, visited nodes (%): 71.11111450195312, solving time (ms): 102.0, median approximation score: 0.6428571343421936]
[  826] CTS [score: 4384.6826171875, median singleton score: 17.0323543548584, visited nodes (%): 95.55555725097656, solving time (ms): 13.0, median approximation score: 0.6399999856948853]
[  826] ANT-e [score: 3678.089599609375, median singleton score: 24.770610809326172, visited nodes (%): 98.51852416992188, solving time (ms): 3032.0, median approximation score: 0.0]
[  827] EDF [score: 2065.02099609375, median singleton score: 13.103677749633789, visited nodes (%): 97.77777862548828, solving time (ms): 8.0, median approximation score: 0.6428570747375488]
[  827] BNT [score: 2663.61767578125, median singleton score: 20.437074661254883, visited nodes (%): 77.03703308105469, solving time (ms): 107.0, median approximation score: 0.8181817531585693]
[  827] CTS [score: 3133.113525390625, median singleton score: 12.827213287353516, visited nodes (%): 93.33333587646484, solving time (ms): 9.0, median approximation score: 0.7500000596046448]
[  827] ANT-e [score: 2619.206787109375, median singleton score: 17.71989631652832, visited nodes (%): 100.0, solving time (ms): 3042.0, median approximation score: 0.0]
[  828] EDF [score: 1830.45556640625, median singleton score: 13.527872085571289, visited nodes (%): 94.81481170654297, solving time (ms): 9.0, median approximation score: 1.375]
[  828] BNT [score: 2606.132568359375, median singleton score: 17.55246353149414, visited nodes (%): 80.0, solving time (ms): 96.0, median approximation score: 1.4444444179534912]
[  828] CTS [score: 3464.190185546875, median singleton score: 10.172243118286133, visited nodes (%): 98.51852416992188, solving time (ms): 13.0, median approximation score: 1.0]
[  828] ANT-e [score: 1716.431884765625, median singleton score: 11.726058006286621, visited nodes (%): 100.0, solving time (ms): 3288.0, median approximation score: 0.0]
[  829] EDF [score: 1682.3743896484375, median singleton score: 11.62009334564209, visited nodes (%): 99.2592544555664, solving time (ms): 7.0, median approximation score: 0.75]
[  829] BNT [score: 2327.5302734375, median singleton score: 15.831981658935547, visited nodes (%): 82.22222137451172, solving time (ms): 90.0, median approximation score: 0.7647058367729187]
[  829] CTS [score: 2122.955078125, median singleton score: 11.077644348144531, visited nodes (%): 100.0, solving time (ms): 5.0, median approximation score: 0.6153846383094788]
[  829] ANT-e [score: 2119.542236328125, median singleton score: 14.742847442626953, visited nodes (%): 100.0, solving time (ms): 2933.0, median approximation score: 0.0]
[  830] EDF [score: 1908.019287109375, median singleton score: 13.302754402160645, visited nodes (%): 97.77777862548828, solving time (ms): 7.0, median approximation score: 0.14285720884799957]
[  830] BNT [score: 2409.780517578125, median singleton score: 17.280609130859375, visited nodes (%): 82.96295928955078, solving time (ms): 98.0, median approximation score: 0.16666649281978607]
[  830] CTS [score: 3298.010009765625, median singleton score: 11.753313064575195, visited nodes (%): 98.51852416992188, solving time (ms): 9.0, median approximation score: 0.1343284249305725]
[  830] ANT-e [score: 10232.4853515625, median singleton score: 79.00408935546875, visited nodes (%): 97.03703308105469, solving time (ms): 3030.0, median approximation score: 0.0]
[  831] EDF [score: 2401.707275390625, median singleton score: 15.381752967834473, visited nodes (%): 94.81481170654297, solving time (ms): 9.0, median approximation score: 0.17187511920928955]
[  831] BNT [score: 3917.624267578125, median singleton score: 21.69367218017578, visited nodes (%): 71.85185241699219, solving time (ms): 90.0, median approximation score: 0.13829776644706726]
[  831] CTS [score: 4398.02099609375, median singleton score: 14.519585609436035, visited nodes (%): 94.81481170654297, solving time (ms): 10.0, median approximation score: 0.128571555018425]
[  831] ANT-e [score: 12123.5712890625, median singleton score: 90.4742431640625, visited nodes (%): 94.0740737915039, solving time (ms): 3714.0, median approximation score: 0.0]
[  832] EDF [score: 1826.1331787109375, median singleton score: 11.921998977661133, visited nodes (%): 100.0, solving time (ms): 9.0, median approximation score: 0.8235294222831726]
[  832] BNT [score: 2118.7255859375, median singleton score: 15.28824234008789, visited nodes (%): 85.18518829345703, solving time (ms): 109.0, median approximation score: 0.888888955116272]
[  832] CTS [score: 3137.169677734375, median singleton score: 9.438287734985352, visited nodes (%): 100.0, solving time (ms): 7.0, median approximation score: 0.6666666269302368]
[  832] ANT-e [score: 2071.563720703125, median singleton score: 14.232033729553223, visited nodes (%): 99.2592544555664, solving time (ms): 2886.0, median approximation score: 0.0]
[  833] EDF [score: 1860.0557861328125, median singleton score: 13.184682846069336, visited nodes (%): 95.55555725097656, solving time (ms): 9.0, median approximation score: 1.7142857313156128]
[  833] BNT [score: 2833.233154296875, median singleton score: 19.148975372314453, visited nodes (%): 85.18518829345703, solving time (ms): 122.0, median approximation score: 2.3333332538604736]
[  833] CTS [score: 3517.378173828125, median singleton score: 11.959009170532227, visited nodes (%): 97.77777862548828, solving time (ms): 8.0, median approximation score: 1.7499998807907104]
[  833] ANT-e [score: 8815.51171875, median singleton score: 54.92909622192383, visited nodes (%): 99.2592544555664, solving time (ms): 2997.0, median approximation score: 0.0]
[  834] EDF [score: 1672.516357421875, median singleton score: 11.133854866027832, visited nodes (%): 97.03703308105469, solving time (ms): 8.0, median approximation score: 1.3333333730697632]
[  834] BNT [score: 2563.177490234375, median singleton score: 17.022485733032227, visited nodes (%): 85.18518829345703, solving time (ms): 87.0, median approximation score: 1.5714285373687744]
[  834] CTS [score: 2816.842041015625, median singleton score: 9.294215202331543, visited nodes (%): 97.77777862548828, solving time (ms): 8.0, median approximation score: 1.0]
[  834] ANT-e [score: 1211.9876708984375, median singleton score: 8.181068420410156, visited nodes (%): 100.0, solving time (ms): 2960.0, median approximation score: 0.0]
[  835] EDF [score: 1833.565673828125, median singleton score: 12.385249137878418, visited nodes (%): 97.03703308105469, solving time (ms): 7.0, median approximation score: 0.5789473056793213]
[  835] BNT [score: 2194.198486328125, median singleton score: 14.43799877166748, visited nodes (%): 90.37036895751953, solving time (ms): 101.0, median approximation score: 0.7619048357009888]
[  835] CTS [score: 2607.852294921875, median singleton score: 12.343976974487305, visited nodes (%): 93.33333587646484, solving time (ms): 9.0, median approximation score: 0.5]
[  835] ANT-e [score: 3130.477783203125, median singleton score: 21.027992248535156, visited nodes (%): 100.0, solving time (ms): 3222.0, median approximation score: 0.0]
[  836] EDF [score: 2217.05859375, median singleton score: 17.642127990722656, visited nodes (%): 85.9259262084961, solving time (ms): 9.0, median approximation score: 1.1111111640930176]
[  836] BNT [score: 3495.20947265625, median singleton score: 22.073381423950195, visited nodes (%): 73.33333587646484, solving time (ms): 79.0, median approximation score: 1.0]
[  836] CTS [score: 3792.734130859375, median singleton score: 17.595773696899414, visited nodes (%): 94.81481170654297, solving time (ms): 14.0, median approximation score: 1.0]
[  836] ANT-e [score: 2103.361083984375, median singleton score: 13.183076858520508, visited nodes (%): 100.0, solving time (ms): 3479.0, median approximation score: 0.0]
[  837] EDF [score: 2481.31396484375, median singleton score: 18.16593360900879, visited nodes (%): 88.14814758300781, solving time (ms): 11.0, median approximation score: 1.2857141494750977]
[  837] BNT [score: 3069.486083984375, median singleton score: 25.581300735473633, visited nodes (%): 74.81481170654297, solving time (ms): 121.0, median approximation score: 1.4285714626312256]
[  837] CTS [score: 4126.021484375, median singleton score: 15.799460411071777, visited nodes (%): 97.03703308105469, solving time (ms): 13.0, median approximation score: 1.2222222089767456]
[  837] ANT-e [score: 1880.5367431640625, median singleton score: 12.699366569519043, visited nodes (%): 99.2592544555664, solving time (ms): 2553.0, median approximation score: 0.0]
[  838] EDF [score: 2057.238037109375, median singleton score: 14.019887924194336, visited nodes (%): 98.51852416992188, solving time (ms): 9.0, median approximation score: 1.6666667461395264]
[  838] BNT [score: 2683.24365234375, median singleton score: 19.23184585571289, visited nodes (%): 74.81481170654297, solving time (ms): 101.0, median approximation score: 1.7142858505249023]
[  838] CTS [score: 3645.62939453125, median singleton score: 12.993989944458008, visited nodes (%): 92.59259033203125, solving time (ms): 8.0, median approximation score: 1.4999998807907104]
[  838] ANT-e [score: 5301.6220703125, median singleton score: 33.28583526611328, visited nodes (%): 100.0, solving time (ms): 2709.0, median approximation score: 0.0]
[  839] EDF [score: 2006.3399658203125, median singleton score: 14.731369972229004, visited nodes (%): 88.8888931274414, solving time (ms): 8.0, median approximation score: 0.05177998170256615]
[  839] BNT [score: 3636.602294921875, median singleton score: 18.322921752929688, visited nodes (%): 74.81481170654297, solving time (ms): 71.0, median approximation score: 0.02083328552544117]
[  839] CTS [score: 3928.841796875, median singleton score: 13.411622047424316, visited nodes (%): 94.81481170654297, solving time (ms): 11.0, median approximation score: 0.03134804964065552]
[  839] ANT-e [score: 16508.583984375, median singleton score: 153.7649688720703, visited nodes (%): 72.59259033203125, solving time (ms): 3461.0, median approximation score: 0.0]
[  840] EDF [score: 2056.79248046875, median singleton score: 14.430280685424805, visited nodes (%): 92.59259033203125, solving time (ms): 9.0, median approximation score: 0.03813561424612999]
[  840] BNT [score: 3092.8173828125, median singleton score: 18.748855590820312, visited nodes (%): 77.03703308105469, solving time (ms): 114.0, median approximation score: 0.0382164865732193]
[  840] CTS [score: 3970.6923828125, median singleton score: 15.481589317321777, visited nodes (%): 94.81481170654297, solving time (ms): 8.0, median approximation score: 0.03658536821603775]
[  840] ANT-e [score: 21498.779296875, median singleton score: 193.0022430419922, visited nodes (%): 73.33333587646484, solving time (ms): 3333.0, median approximation score: 0.0]
[  841] EDF [score: 1994.953125, median singleton score: 14.945606231689453, visited nodes (%): 91.85185241699219, solving time (ms): 10.0, median approximation score: 0.8125000596046448]
[  841] BNT [score: 2728.410400390625, median singleton score: 22.51627540588379, visited nodes (%): 76.29629516601562, solving time (ms): 148.0, median approximation score: 0.9285714626312256]
[  841] CTS [score: 3519.169189453125, median singleton score: 14.233291625976562, visited nodes (%): 88.8888931274414, solving time (ms): 14.0, median approximation score: 0.7368420362472534]
[  841] ANT-e [score: 2425.142333984375, median singleton score: 16.012807846069336, visited nodes (%): 100.0, solving time (ms): 3249.0, median approximation score: 0.0]
[  842] EDF [score: 2052.51806640625, median singleton score: 13.976043701171875, visited nodes (%): 95.55555725097656, solving time (ms): 9.0, median approximation score: 0.47619038820266724]
[  842] BNT [score: 2620.3134765625, median singleton score: 19.586759567260742, visited nodes (%): 77.03703308105469, solving time (ms): 113.0, median approximation score: 0.5333333611488342]
[  842] CTS [score: 3145.18408203125, median singleton score: 14.690963745117188, visited nodes (%): 97.03703308105469, solving time (ms): 8.0, median approximation score: 0.5]
[  842] ANT-e [score: 4028.34326171875, median singleton score: 26.906646728515625, visited nodes (%): 98.51852416992188, solving time (ms): 1658.0, median approximation score: 0.0]
[  843] EDF [score: 2019.7325439453125, median singleton score: 13.426900863647461, visited nodes (%): 97.77777862548828, solving time (ms): 9.0, median approximation score: 0.1688312590122223]
[  843] BNT [score: 3212.844970703125, median singleton score: 18.84769058227539, visited nodes (%): 82.22222137451172, solving time (ms): 97.0, median approximation score: 0.21978019177913666]
[  843] CTS [score: 3075.759033203125, median singleton score: 11.658050537109375, visited nodes (%): 97.77777862548828, solving time (ms): 11.0, median approximation score: 0.18421044945716858]
[  843] ANT-e [score: 10073.9140625, median singleton score: 73.06468963623047, visited nodes (%): 97.77777862548828, solving time (ms): 3302.0, median approximation score: 0.0]
[  844] EDF [score: 1520.5362548828125, median singleton score: 9.940485954284668, visited nodes (%): 97.77777862548828, solving time (ms): 8.0, median approximation score: 0.3076923191547394]
[  844] BNT [score: 2063.89794921875, median singleton score: 12.97790813446045, visited nodes (%): 86.66666412353516, solving time (ms): 80.0, median approximation score: 0.3636363744735718]
[  844] CTS [score: 2540.181884765625, median singleton score: 9.348106384277344, visited nodes (%): 100.0, solving time (ms): 11.0, median approximation score: 0.3428570628166199]
[  844] ANT-e [score: 3985.7412109375, median singleton score: 26.90300178527832, visited nodes (%): 97.77777862548828, solving time (ms): 2940.0, median approximation score: 0.0]
[  845] EDF [score: 2073.83251953125, median singleton score: 14.42766284942627, visited nodes (%): 96.29629516601562, solving time (ms): 9.0, median approximation score: 0.484848290681839]
[  845] BNT [score: 2591.9794921875, median singleton score: 19.86414909362793, visited nodes (%): 82.22222137451172, solving time (ms): 83.0, median approximation score: 0.5714284181594849]
[  845] CTS [score: 3580.027587890625, median singleton score: 15.347906112670898, visited nodes (%): 100.0, solving time (ms): 6.0, median approximation score: 0.6666666865348816]
[  845] ANT-e [score: 3958.12548828125, median singleton score: 26.562612533569336, visited nodes (%): 99.2592544555664, solving time (ms): 585.0, median approximation score: 0.0]
[  846] EDF [score: 2071.936767578125, median singleton score: 12.785196304321289, visited nodes (%): 96.29629516601562, solving time (ms): 9.0, median approximation score: 0.8571428656578064]
[  846] BNT [score: 2709.40283203125, median singleton score: 23.084932327270508, visited nodes (%): 81.48148345947266, solving time (ms): 144.0, median approximation score: 1.0]
[  846] CTS [score: 3536.15771484375, median singleton score: 12.47243595123291, visited nodes (%): 93.33333587646484, solving time (ms): 11.0, median approximation score: 0.75]
[  846] ANT-e [score: 2175.17431640625, median singleton score: 14.503411293029785, visited nodes (%): 100.0, solving time (ms): 3188.0, median approximation score: 0.0]
[  847] EDF [score: 1945.158447265625, median singleton score: 14.039129257202148, visited nodes (%): 95.55555725097656, solving time (ms): 9.0, median approximation score: 0.5625000596046448]
[  847] BNT [score: 2940.439453125, median singleton score: 16.242198944091797, visited nodes (%): 82.22222137451172, solving time (ms): 96.0, median approximation score: 0.6249999403953552]
[  847] CTS [score: 3222.435302734375, median singleton score: 11.455663681030273, visited nodes (%): 94.81481170654297, solving time (ms): 11.0, median approximation score: 0.5238094925880432]
[  847] ANT-e [score: 19867.13671875, median singleton score: 105.01333618164062, visited nodes (%): 90.37036895751953, solving time (ms): 34.0, median approximation score: 0.0]
[  848] EDF [score: 1954.225341796875, median singleton score: 13.382584571838379, visited nodes (%): 94.0740737915039, solving time (ms): 9.0, median approximation score: 1.25]
[  848] BNT [score: 2774.38623046875, median singleton score: 17.206180572509766, visited nodes (%): 79.25926208496094, solving time (ms): 76.0, median approximation score: 1.2999998331069946]
[  848] CTS [score: 3192.762939453125, median singleton score: 14.425579071044922, visited nodes (%): 96.29629516601562, solving time (ms): 11.0, median approximation score: 1.4285714626312256]
[  848] ANT-e [score: 5549.2666015625, median singleton score: 26.244491577148438, visited nodes (%): 100.0, solving time (ms): 3251.0, median approximation score: 0.0]
[  849] EDF [score: 2162.412841796875, median singleton score: 15.091090202331543, visited nodes (%): 94.81481170654297, solving time (ms): 9.0, median approximation score: 0.9090909957885742]
[  849] BNT [score: 3093.20751953125, median singleton score: 19.962141036987305, visited nodes (%): 82.96295928955078, solving time (ms): 106.0, median approximation score: 1.0666667222976685]
[  849] CTS [score: 3383.819091796875, median singleton score: 17.666433334350586, visited nodes (%): 97.77777862548828, solving time (ms): 13.0, median approximation score: 1.230769157409668]
[  849] ANT-e [score: 4350.10107421875, median singleton score: 27.878856658935547, visited nodes (%): 99.2592544555664, solving time (ms): 1420.0, median approximation score: 0.0]
[  850] EDF [score: 2200.718017578125, median singleton score: 15.2662935256958, visited nodes (%): 93.33333587646484, solving time (ms): 8.0, median approximation score: 0.4285713732242584]
[  850] BNT [score: 2996.201416015625, median singleton score: 20.931875228881836, visited nodes (%): 80.74073791503906, solving time (ms): 105.0, median approximation score: 0.4871796667575836]
[  850] CTS [score: 2899.713134765625, median singleton score: 9.5665283203125, visited nodes (%): 91.85185241699219, solving time (ms): 13.0, median approximation score: 0.3243241608142853]
[  850] ANT-e [score: 4985.1796875, median singleton score: 36.9997444152832, visited nodes (%): 100.0, solving time (ms): 2692.0, median approximation score: 0.0]
[  851] EDF [score: 1725.4639892578125, median singleton score: 11.590048789978027, visited nodes (%): 97.77777862548828, solving time (ms): 8.0, median approximation score: 1.3333332538604736]
[  851] BNT [score: 2607.554931640625, median singleton score: 16.91582489013672, visited nodes (%): 81.48148345947266, solving time (ms): 109.0, median approximation score: 1.5]
[  851] CTS [score: 2810.955078125, median singleton score: 9.46105670928955, visited nodes (%): 96.29629516601562, solving time (ms): 11.0, median approximation score: 1.0]
[  851] ANT-e [score: 7425.9150390625, median singleton score: 17.345993041992188, visited nodes (%): 95.55555725097656, solving time (ms): 15.0, median approximation score: 0.0]
[  852] EDF [score: 2165.358642578125, median singleton score: 14.495451927185059, visited nodes (%): 91.85185241699219, solving time (ms): 9.0, median approximation score: 0.8333333730697632]
[  852] BNT [score: 3709.698486328125, median singleton score: 20.149715423583984, visited nodes (%): 76.29629516601562, solving time (ms): 101.0, median approximation score: 0.9166666865348816]
[  852] CTS [score: 3680.185302734375, median singleton score: 15.263248443603516, visited nodes (%): 93.33333587646484, solving time (ms): 11.0, median approximation score: 0.8333333730697632]
[  852] ANT-e [score: 25226.689453125, median singleton score: 217.19183349609375, visited nodes (%): 84.44444274902344, solving time (ms): 1689.0, median approximation score: 0.0]
[  853] EDF [score: 2285.101806640625, median singleton score: 15.05293083190918, visited nodes (%): 97.03703308105469, solving time (ms): 10.0, median approximation score: 1.153846025466919]
[  853] BNT [score: 3294.8291015625, median singleton score: 22.7573299407959, visited nodes (%): 78.51851654052734, solving time (ms): 137.0, median approximation score: 1.4285714626312256]
[  853] CTS [score: 4888.03466796875, median singleton score: 12.489535331726074, visited nodes (%): 99.2592544555664, solving time (ms): 7.0, median approximation score: 0.875]
[  853] ANT-e [score: 1758.2071533203125, median singleton score: 12.932038307189941, visited nodes (%): 100.0, solving time (ms): 3210.0, median approximation score: 0.0]
[  854] EDF [score: 1951.271240234375, median singleton score: 11.859963417053223, visited nodes (%): 98.51852416992188, solving time (ms): 8.0, median approximation score: 0.10975603014230728]
[  854] BNT [score: 3526.188232421875, median singleton score: 19.637611389160156, visited nodes (%): 72.59259033203125, solving time (ms): 106.0, median approximation score: 0.11340203136205673]
[  854] CTS [score: 3648.626220703125, median singleton score: 10.860614776611328, visited nodes (%): 97.03703308105469, solving time (ms): 10.0, median approximation score: 0.08163265138864517]
[  854] ANT-e [score: 13121.1318359375, median singleton score: 103.72179412841797, visited nodes (%): 93.33333587646484, solving time (ms): 3087.0, median approximation score: 0.0]
[  855] EDF [score: 1816.20703125, median singleton score: 13.1166410446167, visited nodes (%): 97.03703308105469, solving time (ms): 8.0, median approximation score: 1.25]
[  855] BNT [score: 2763.501220703125, median singleton score: 18.325136184692383, visited nodes (%): 77.03703308105469, solving time (ms): 102.0, median approximation score: 1.4000000953674316]
[  855] CTS [score: 2659.7421875, median singleton score: 11.18113899230957, visited nodes (%): 95.55555725097656, solving time (ms): 15.0, median approximation score: 1.1428570747375488]
[  855] ANT-e [score: 1769.3873291015625, median singleton score: 12.124223709106445, visited nodes (%): 100.0, solving time (ms): 2049.0, median approximation score: 0.0]
[  856] EDF [score: 1979.3704833984375, median singleton score: 14.03366470336914, visited nodes (%): 94.81481170654297, solving time (ms): 9.0, median approximation score: 0.17808236181735992]
[  856] BNT [score: 3522.108642578125, median singleton score: 19.169095993041992, visited nodes (%): 77.77777862548828, solving time (ms): 80.0, median approximation score: 0.22727295756340027]
[  856] CTS [score: 3977.787353515625, median singleton score: 15.15282154083252, visited nodes (%): 95.55555725097656, solving time (ms): 9.0, median approximation score: 0.2142859250307083]
[  856] ANT-e [score: 9145.5966796875, median singleton score: 65.10348510742188, visited nodes (%): 97.03703308105469, solving time (ms): 3522.0, median approximation score: 0.0]
[  857] EDF [score: 1842.001953125, median singleton score: 11.730720520019531, visited nodes (%): 98.51852416992188, solving time (ms): 9.0, median approximation score: 1.25]
[  857] BNT [score: 3045.821044921875, median singleton score: 16.115135192871094, visited nodes (%): 88.14814758300781, solving time (ms): 100.0, median approximation score: 1.4999998807907104]
[  857] CTS [score: 2374.473388671875, median singleton score: 12.469982147216797, visited nodes (%): 94.0740737915039, solving time (ms): 11.0, median approximation score: 1.1666666269302368]
[  857] ANT-e [score: 25106.603515625, median singleton score: 235.1378631591797, visited nodes (%): 74.0740737915039, solving time (ms): 794.0, median approximation score: 0.0]
[  858] EDF [score: 1990.970458984375, median singleton score: 14.309186935424805, visited nodes (%): 92.59259033203125, solving time (ms): 9.0, median approximation score: 0.4799998700618744]
[  858] BNT [score: 2761.702880859375, median singleton score: 21.090167999267578, visited nodes (%): 81.48148345947266, solving time (ms): 131.0, median approximation score: 0.5416665077209473]
[  858] CTS [score: 3134.006103515625, median singleton score: 13.657617568969727, visited nodes (%): 95.55555725097656, solving time (ms): 8.0, median approximation score: 0.46666666865348816]
[  858] ANT-e [score: 4126.02783203125, median singleton score: 28.028644561767578, visited nodes (%): 100.0, solving time (ms): 3089.0, median approximation score: 0.0]
[  859] EDF [score: 2048.093505859375, median singleton score: 13.803661346435547, visited nodes (%): 93.33333587646484, solving time (ms): 9.0, median approximation score: 0.09022541344165802]
[  859] BNT [score: 3242.1005859375, median singleton score: 21.59055519104004, visited nodes (%): 70.37036895751953, solving time (ms): 120.0, median approximation score: 0.08187127858400345]
[  859] CTS [score: 3753.0546875, median singleton score: 10.779369354248047, visited nodes (%): 97.03703308105469, solving time (ms): 12.0, median approximation score: 0.0782608687877655]
[  859] ANT-e [score: 18082.845703125, median singleton score: 131.96714782714844, visited nodes (%): 89.62963104248047, solving time (ms): 4001.0, median approximation score: 0.0]
[  860] EDF [score: 2155.2890625, median singleton score: 14.170854568481445, visited nodes (%): 95.55555725097656, solving time (ms): 9.0, median approximation score: 0.03488372266292572]
[  860] BNT [score: 3902.59814453125, median singleton score: 20.896190643310547, visited nodes (%): 74.81481170654297, solving time (ms): 95.0, median approximation score: 0.028037359938025475]
[  860] CTS [score: 3596.870849609375, median singleton score: 15.381431579589844, visited nodes (%): 95.55555725097656, solving time (ms): 9.0, median approximation score: 0.03723404183983803]
[  860] ANT-e [score: 21862.453125, median singleton score: 223.2047576904297, visited nodes (%): 68.8888931274414, solving time (ms): 3854.0, median approximation score: 0.0]
[  861] EDF [score: 1939.9254150390625, median singleton score: 12.817129135131836, visited nodes (%): 98.51852416992188, solving time (ms): 8.0, median approximation score: 0.1698114424943924]
[  861] BNT [score: 2837.2529296875, median singleton score: 18.762779235839844, visited nodes (%): 80.74073791503906, solving time (ms): 97.0, median approximation score: 0.1917809695005417]
[  861] CTS [score: 3620.494140625, median singleton score: 16.99924087524414, visited nodes (%): 100.0, solving time (ms): 6.0, median approximation score: 0.21428577601909637]
[  861] ANT-e [score: 8890.1513671875, median singleton score: 63.476959228515625, visited nodes (%): 94.0740737915039, solving time (ms): 3043.0, median approximation score: 0.0]
[  862] EDF [score: 2642.605712890625, median singleton score: 19.84493064880371, visited nodes (%): 91.11111450195312, solving time (ms): 10.0, median approximation score: 0.6800000071525574]
